customer_id,signup_date,age_group,gender,home_location_id,preferred_channel,loyalty_member
CUST0017221,2022-05-20,55+,Female,LOC0004,Dine-in,true
CUST0017222,2022-06-30,35-44,Male,LOC0025,Takeaway,false
CUST0017223,2023-03-07,18-24,Male,LOC0001,App,true
CUST0017224,2025-05-01,55+,Undisclosed,LOC0013,Takeaway,false
CUST0017225,2025-05-29,55+,Male,LOC0004,Dine-in,false
CUST0017226,2024-12-17,25-34,Male,LOC0018,Dine-in,true
CUST0017227,2025-04-21,18-24,Female,LOC0012,App,false
CUST0017228,2022-10-13,25-34,Male,LOC0004,App,false
CUST0017229,2023-08-21,18-24,Male,LOC0002,App,true
CUST0017230,2025-03-30,25-34,Undisclosed,,App,true
CUST0017231,2022-01-21,45-54,Female,LOC0010,Takeaway,false
CUST0017232,2025-06-26,25-34,Male,LOC0020,Dine-in,false
CUST0017233,2024-02-08,18-24,Female,LOC0007,Takeaway,false
CUST0017234,2025-05-15,25-34,Male,LOC0023,ThirdPartyDelivery,false
CUST0017235,2025-06-27,25-34,Undisclosed,,Dine-in,false
CUST0017236,2024-12-27,18-24,Male,LOC0018,App,false
CUST0017237,2022-09-30,18-24,Female,LOC0013,Dine-in,true
CUST0017238,2023-11-14,45-54,Male,LOC0012,Dine-in,false
CUST0017239,2025-03-19,45-54,Male,LOC0016,Dine-in,true
CUST0017240,2024-12-20,35-44,Female,LOC0009,Takeaway,false
CUST0017241,2022-11-13,25-34,Female,LOC0008,Dine-in,false
CUST0017242,2022-07-15,25-34,Male,LOC0023,App,true
CUST0017243,2024-12-07,25-34,Female,LOC0008,Takeaway,false
CUST0017244,2023-11-21,25-34,Female,LOC0003,Dine-in,true
CUST0017245,2025-06-27,25-34,Male,LOC0004,App,true
CUST0017246,2023-10-12,25-34,Male,LOC0020,App,false
CUST0017247,2025-04-23,25-34,Male,LOC0015,ThirdPartyDelivery,false
CUST0017248,2022-05-25,35-44,Male,,Website,false
CUST0017249,2022-12-16,35-44,Male,LOC0004,Dine-in,false
CUST0017250,2023-11-07,18-24,Male,LOC0024,Takeaway,false
CUST0017251,2025-02-12,25-34,Male,LOC0005,ThirdPartyDelivery,false
CUST0017252,2023-08-11,25-34,Female,LOC0023,Website,false
CUST0017253,2023-07-27,25-34,Female,LOC0024,App,true
CUST0017254,2024-04-08,45-54,Female,LOC0007,Dine-in,true
CUST0017255,2025-12-03,45-54,Female,LOC0015,App,false
CUST0017256,2024-06-29,45-54,Female,LOC0017,Takeaway,false
CUST0017257,2025-09-11,55+,Male,,App,false
CUST0017258,2025-11-12,18-24,Male,LOC0018,ThirdPartyDelivery,false
CUST0017259,2024-01-11,18-24,Female,LOC0012,ThirdPartyDelivery,false
CUST0017260,2022-05-01,18-24,Female,LOC0022,Dine-in,true
CUST0017261,2025-11-19,18-24,Female,LOC0008,ThirdPartyDelivery,false
CUST0017262,2024-10-10,18-24,Male,LOC0003,ThirdPartyDelivery,true
CUST0017263,2023-12-19,55+,Female,LOC0014,Dine-in,false
CUST0017264,2025-01-20,25-34,Male,LOC0001,Dine-in,false
CUST0017265,2025-10-15,25-34,Female,LOC0009,Dine-in,false
CUST0017266,2023-02-02,55+,Undisclosed,,Takeaway,false
CUST0017267,2022-08-30,25-34,Male,LOC0020,Dine-in,false
CUST0017268,2023-08-12,25-34,Male,LOC0015,ThirdPartyDelivery,false
CUST0017269,2024-09-17,55+,Female,LOC0012,Dine-in,true
CUST0017270,2025-08-16,25-34,Female,,Takeaway,false
CUST0017271,2024-05-17,25-34,Female,LOC0011,Dine-in,true
CUST0017272,2022-06-28,25-34,Female,LOC0005,Website,false
CUST0017273,2024-12-20,35-44,Female,LOC0003,Dine-in,true
CUST0017274,2022-01-02,25-34,Female,LOC0013,Dine-in,false
CUST0017275,2022-07-20,25-34,Female,LOC0020,Dine-in,false
CUST0017276,2025-07-28,35-44,Male,LOC0009,Takeaway,false
CUST0017277,2025-03-27,25-34,Male,LOC0023,ThirdPartyDelivery,false
CUST0017278,2021-04-06,55+,Female,LOC0007,App,true
CUST0017279,2025-11-20,35-44,Female,LOC0001,ThirdPartyDelivery,false
CUST0017280,2024-11-20,25-34,Female,LOC0018,Dine-in,false
CUST0017281,2022-03-17,55+,Female,LOC0008,Takeaway,false
CUST0017282,2022-08-12,25-34,Undisclosed,,Takeaway,false
CUST0017283,2025-05-14,35-44,Male,LOC0001,Dine-in,false
CUST0017284,2025-10-02,25-34,Male,LOC0011,Dine-in,false
CUST0017285,2022-02-07,25-34,Female,LOC0003,Takeaway,true
CUST0017286,2024-02-19,18-24,Male,LOC0009,ThirdPartyDelivery,false
CUST0017287,2022-01-19,25-34,Undisclosed,LOC0020,App,false
CUST0017288,2022-07-02,25-34,Male,LOC0019,App,false
CUST0017289,2025-12-09,35-44,Undisclosed,,Dine-in,false
CUST0017290,2025-11-21,18-24,Female,LOC0013,Dine-in,false
CUST0017291,2022-01-12,18-24,Female,LOC0023,ThirdPartyDelivery,false
CUST0017292,2022-09-10,25-34,Female,LOC0003,App,true
CUST0017293,2025-01-09,45-54,Male,LOC0001,Website,false
CUST0017294,2023-08-16,45-54,Female,,Dine-in,false
CUST0017295,2024-04-10,25-34,Female,LOC0022,Dine-in,false
CUST0017296,2025-11-04,25-34,Male,LOC0020,Website,false
CUST0017297,2024-09-12,45-54,Male,LOC0023,Dine-in,false
CUST0017298,2024-10-27,25-34,Male,LOC0018,Takeaway,false
CUST0017299,2023-10-16,55+,Female,LOC0005,ThirdPartyDelivery,false
CUST0017300,2025-06-26,35-44,Male,LOC0020,ThirdPartyDelivery,false
CUST0017301,2023-03-29,18-24,Male,,Takeaway,false
CUST0017302,2025-10-17,35-44,Female,LOC0004,Takeaway,false
CUST0017303,2024-08-18,25-34,Male,LOC0016,App,true
CUST0017304,2025-02-24,25-34,Female,LOC0019,Takeaway,false
CUST0017305,2023-03-01,35-44,Male,LOC0010,Dine-in,false
CUST0017306,2025-12-13,25-34,Male,LOC0003,Dine-in,false
CUST0017307,2022-12-01,25-34,Male,LOC0001,Website,false
CUST0017308,2021-11-11,35-44,Female,LOC0018,Dine-in,true
CUST0017309,2025-11-07,45-54,Female,LOC0004,Website,true
CUST0017310,2024-08-24,25-34,Male,LOC0016,Dine-in,false
CUST0017311,2025-08-01,25-34,Male,LOC0015,Dine-in,false
CUST0017312,2025-11-07,25-34,Male,LOC0007,App,true
CUST0017313,2024-11-24,25-34,Male,LOC0002,App,false
CUST0017314,2025-07-08,18-24,Female,LOC0007,Website,false
CUST0017315,2023-12-13,35-44,Male,LOC0019,Takeaway,true
CUST0017316,2023-04-08,18-24,Female,LOC0020,App,false
CUST0017317,2025-06-30,25-34,Female,LOC0009,App,true
CUST0017318,2025-01-14,25-34,Male,LOC0004,Takeaway,false
CUST0017319,2024-10-03,18-24,Female,LOC0003,App,false
CUST0017320,2024-08-15,18-24,Male,LOC0007,App,true
CUST0017321,2024-03-20,25-34,Female,LOC0016,ThirdPartyDelivery,false
CUST0017322,2022-12-11,35-44,Male,LOC0017,Website,false
CUST0017323,2025-04-13,25-34,Male,LOC0003,App,true
CUST0017324,2025-10-24,25-34,Female,LOC0014,Dine-in,true
CUST0017325,2023-05-18,18-24,Male,LOC0020,App,false
CUST0017326,2022-09-22,35-44,Male,LOC0013,App,false
CUST0017327,2025-04-17,25-34,Undisclosed,LOC0009,Website,true
CUST0017328,2022-08-30,18-24,Male,LOC0001,App,false
CUST0017329,2024-12-04,25-34,Female,LOC0025,App,true
CUST0017330,2024-07-22,18-24,Undisclosed,LOC0010,Dine-in,false
CUST0017331,2021-04-07,25-34,Female,LOC0011,App,false
CUST0017332,2025-08-16,25-34,Male,LOC0003,App,true
CUST0017333,2025-04-15,45-54,Male,LOC0017,ThirdPartyDelivery,false
CUST0017334,2022-02-27,25-34,Male,LOC0013,Takeaway,false
CUST0017335,2022-01-18,18-24,Male,LOC0004,App,false
CUST0017336,2022-04-22,18-24,Male,LOC0008,Dine-in,false
CUST0017337,2023-10-24,18-24,Female,,Dine-in,true
CUST0017338,2022-11-12,45-54,Female,LOC0017,ThirdPartyDelivery,true
CUST0017339,2023-01-18,18-24,Male,LOC0008,Dine-in,false
CUST0017340,2022-07-15,35-44,Female,LOC0011,Dine-in,false
CUST0017341,2024-02-29,18-24,Male,LOC0007,App,false
CUST0017342,2024-12-27,25-34,Male,LOC0023,ThirdPartyDelivery,true
CUST0017343,2022-01-02,18-24,Male,LOC0008,Takeaway,false
CUST0017344,2024-02-26,55+,Undisclosed,LOC0007,Website,true
CUST0017345,2024-09-05,35-44,Female,LOC0008,Website,false
CUST0017346,2023-04-26,35-44,Male,LOC0025,App,true
CUST0017347,2025-03-20,18-24,Female,LOC0012,App,false
CUST0017349,2023-10-21,25-34,Male,LOC0008,App,true
CUST0017350,2022-11-19,18-24,Male,LOC0002,App,true
CUST0017351,2022-12-11,25-34,Male,LOC0022,Takeaway,false
CUST0017352,2025-10-07,45-54,Male,LOC0019,ThirdPartyDelivery,false
CUST0017353,2025-06-04,25-34,Male,LOC0024,Dine-in,true
CUST0017354,2025-09-11,55+,Male,LOC0009,ThirdPartyDelivery,false
CUST0017355,2024-08-15,35-44,Male,LOC0007,ThirdPartyDelivery,false
CUST0017356,2025-10-25,55+,Female,LOC0009,Dine-in,false
CUST0017357,2024-01-05,25-34,Male,LOC0012,App,true
CUST0017358,2022-06-03,25-34,Female,LOC0021,ThirdPartyDelivery,true
CUST0017359,2022-03-19,55+,Male,LOC0018,App,false
CUST0017360,2023-11-23,45-54,Male,LOC0009,Dine-in,true
CUST0017361,2025-11-21,25-34,Male,LOC0005,Takeaway,false
CUST0017362,2023-02-28,25-34,Female,LOC0021,Dine-in,false
CUST0017363,2023-11-25,18-24,Male,LOC0008,ThirdPartyDelivery,false
CUST0017364,2022-11-24,25-34,Male,LOC0019,App,false
CUST0017365,2025-04-30,18-24,Undisclosed,LOC0015,ThirdPartyDelivery,false
CUST0017366,2025-12-01,35-44,Female,LOC0018,Dine-in,false
CUST0017367,2024-07-19,55+,Female,LOC0019,Dine-in,true
CUST0017368,2024-03-03,18-24,Female,LOC0001,Dine-in,true
CUST0017369,2025-10-14,35-44,Male,LOC0005,Website,true
CUST0017370,2025-06-21,25-34,Male,LOC0012,App,false
CUST0017371,2023-02-01,35-44,Male,LOC0015,Takeaway,true
CUST0017372,2024-08-28,45-54,Undisclosed,LOC0020,App,true
CUST0017373,2023-05-13,45-54,Female,,Dine-in,false
CUST0017374,2022-03-01,55+,Male,LOC0011,Dine-in,true
CUST0017375,2024-11-15,18-24,Male,LOC0004,Dine-in,false
CUST0017376,2022-06-16,45-54,Male,LOC0022,Dine-in,false
CUST0017377,2022-05-11,55+,Female,LOC0008,Dine-in,false
CUST0017378,2023-08-21,25-34,Female,LOC0024,ThirdPartyDelivery,true
CUST0017379,2021-10-07,18-24,Undisclosed,LOC0001,Dine-in,true
CUST0017380,2023-05-23,25-34,Male,LOC0001,Dine-in,false
CUST0017381,2025-02-01,25-34,Female,LOC0010,Website,true
CUST0017382,2025-04-24,25-34,Male,LOC0020,ThirdPartyDelivery,false
CUST0017383,2021-05-08,35-44,Male,LOC0025,Takeaway,false
CUST0017384,2024-06-11,35-44,Undisclosed,LOC0025,Dine-in,false
CUST0017385,2023-10-20,55+,Male,LOC0016,Dine-in,true
CUST0017386,2025-12-13,18-24,Male,,ThirdPartyDelivery,false
CUST0017387,2025-01-11,35-44,Male,LOC0018,Dine-in,false
CUST0017388,2025-03-15,35-44,Male,LOC0019,Dine-in,false
CUST0017389,2023-01-18,18-24,Female,LOC0001,App,false
CUST0017390,2023-01-29,18-24,Female,LOC0008,App,true
CUST0017391,2024-05-14,55+,Male,LOC0004,Dine-in,false
CUST0017392,2023-12-16,18-24,Male,LOC0006,App,false
CUST0017393,2022-06-06,35-44,Female,LOC0020,Dine-in,true
CUST0017394,2024-02-02,25-34,Female,LOC0007,Dine-in,true
CUST0017395,2022-02-03,35-44,Male,LOC0025,Dine-in,true
CUST0017396,2023-07-12,25-34,Male,LOC0004,ThirdPartyDelivery,false
CUST0017397,2023-02-10,18-24,Female,LOC0009,Website,true
CUST0017398,2025-03-27,18-24,Female,LOC0014,App,true
CUST0017399,2023-11-16,18-24,Female,LOC0013,App,false
CUST0017400,2022-06-19,18-24,Female,LOC0021,App,true
CUST0017401,2025-11-17,18-24,Male,LOC0017,App,false
CUST0017402,2025-07-16,18-24,Female,LOC0016,ThirdPartyDelivery,false
CUST0017403,2021-01-25,25-34,Male,LOC0020,Dine-in,true
CUST0017404,2023-03-02,25-34,Male,LOC0023,Dine-in,false
CUST0017405,2025-06-01,45-54,Female,LOC0011,Dine-in,false
CUST0017406,2024-01-06,25-34,Female,LOC0015,ThirdPartyDelivery,false
CUST0017407,2024-10-08,45-54,Female,LOC0019,App,false
CUST0017408,2022-12-06,25-34,Female,LOC0015,App,true
CUST0017409,2025-04-22,35-44,Female,LOC0001,Dine-in,true
CUST0017410,2025-08-24,18-24,Female,LOC0012,Dine-in,false
CUST0017411,2025-03-03,35-44,Male,LOC0017,Takeaway,false
CUST0017412,2023-10-16,18-24,Male,LOC0015,App,false
CUST0017413,2024-03-24,18-24,Female,LOC0017,Dine-in,false
CUST0017414,2023-05-13,45-54,Female,LOC0012,Takeaway,false
CUST0017415,2024-07-27,25-34,Undisclosed,LOC0017,Dine-in,false
CUST0017416,2022-12-19,55+,Male,,Takeaway,true
CUST0017417,2025-06-25,25-34,Male,LOC0015,ThirdPartyDelivery,false
CUST0017418,2025-02-10,25-34,Undisclosed,LOC0016,ThirdPartyDelivery,false
CUST0017419,2025-11-08,18-24,Female,LOC0002,ThirdPartyDelivery,false
CUST0017420,2025-08-14,45-54,Male,LOC0025,App,true
CUST0017421,2025-10-22,35-44,Female,LOC0004,Dine-in,false
CUST0017422,2023-02-19,35-44,Male,LOC0006,Dine-in,false
CUST0017423,2023-05-28,25-34,Male,LOC0020,App,true
CUST0017424,2025-04-02,45-54,Male,LOC0012,Dine-in,false
CUST0017425,2023-06-04,18-24,Undisclosed,,App,true
CUST0017426,2025-03-02,18-24,Female,LOC0025,App,false
CUST0017427,2025-05-02,35-44,Female,LOC0002,Dine-in,false
CUST0017428,2022-05-29,45-54,Female,LOC0004,Dine-in,false
CUST0017429,2025-12-13,55+,Female,,Dine-in,false
CUST0017430,2023-09-02,35-44,Female,LOC0008,Dine-in,true
CUST0017431,2024-04-01,35-44,Female,LOC0008,Dine-in,false
CUST0017432,2024-08-15,18-24,Male,LOC0017,Takeaway,false
CUST0017433,2025-11-15,45-54,Male,LOC0022,Takeaway,false
CUST0017434,2023-09-14,25-34,Undisclosed,LOC0006,App,true
CUST0017435,2025-11-22,18-24,Male,LOC0008,Website,false
CUST0017436,2024-10-17,45-54,Male,LOC0008,Takeaway,false
CUST0017437,2023-11-07,55+,Undisclosed,LOC0012,Dine-in,false
CUST0017438,2024-06-14,35-44,Female,LOC0007,App,false
CUST0017439,2024-11-12,25-34,Male,LOC0025,App,true
CUST0017440,2022-10-31,18-24,Male,LOC0022,Dine-in,true
CUST0017441,2023-09-04,25-34,Male,LOC0020,Dine-in,false
CUST0017442,2025-02-22,18-24,Male,LOC0014,Dine-in,false
CUST0017443,2023-02-07,25-34,Male,LOC0005,ThirdPartyDelivery,false
CUST0017444,2024-02-18,35-44,Male,LOC0006,Takeaway,false
CUST0017445,2025-07-19,45-54,Female,LOC0024,Dine-in,false
CUST0017446,2025-06-13,25-34,Male,LOC0003,App,true
CUST0017447,2025-12-17,18-24,Male,LOC0011,Dine-in,false
CUST0017448,2024-08-29,18-24,Female,,Takeaway,false
CUST0017449,2025-07-18,45-54,Female,LOC0004,Dine-in,false
CUST0017450,2023-08-06,35-44,Female,LOC0008,Dine-in,false
CUST0017451,2025-10-28,45-54,Female,,Dine-in,false
CUST0017452,2025-12-17,55+,Female,LOC0017,App,false
CUST0017453,2024-04-01,35-44,Male,,ThirdPartyDelivery,false
CUST0017454,2023-07-31,45-54,Female,LOC0009,Takeaway,true
CUST0017455,2025-01-15,35-44,Male,LOC0008,Takeaway,false
CUST0017456,2024-10-07,18-24,Male,LOC0014,ThirdPartyDelivery,false
CUST0017457,2024-02-14,25-34,Male,LOC0011,Dine-in,false
CUST0017458,2025-03-19,45-54,Male,LOC0009,Dine-in,false
CUST0017459,2025-09-03,45-54,Female,LOC0009,Dine-in,false
CUST0017460,2022-06-04,18-24,Female,,App,false
CUST0017461,2024-03-03,25-34,Female,LOC0002,App,false
CUST0017462,2023-04-22,18-24,Male,LOC0009,Dine-in,true
CUST0017463,2022-01-14,25-34,Female,,Dine-in,false
CUST0017464,2024-04-14,25-34,Female,LOC0004,Dine-in,true
CUST0017465,2025-06-16,55+,Male,LOC0012,Takeaway,false
CUST0017466,2024-12-03,35-44,Female,LOC0007,App,false
CUST0017467,2021-03-02,55+,Female,LOC0023,Takeaway,true
CUST0017468,2023-04-09,25-34,Male,LOC0022,App,false
CUST0017469,2025-12-17,25-34,Male,LOC0002,Takeaway,true
CUST0017470,2024-05-23,25-34,Male,LOC0018,App,true
CUST0017471,2025-10-24,18-24,Male,LOC0023,Dine-in,false
CUST0017472,2021-12-17,25-34,Female,,Dine-in,true
CUST0017473,2025-08-03,25-34,Female,LOC0025,ThirdPartyDelivery,true
CUST0017474,2025-11-22,45-54,Female,LOC0019,Takeaway,false
CUST0017475,2025-10-18,18-24,Female,LOC0022,ThirdPartyDelivery,true
CUST0017476,2022-11-23,25-34,Male,LOC0023,Dine-in,true
CUST0017477,2022-02-04,35-44,Female,,Takeaway,false
CUST0017478,2024-01-14,18-24,Female,,Dine-in,true
CUST0017479,2025-03-03,18-24,Female,LOC0017,Dine-in,false
CUST0017480,2024-10-02,35-44,Male,LOC0016,ThirdPartyDelivery,false
CUST0017481,2025-06-02,25-34,Male,LOC0004,ThirdPartyDelivery,false
CUST0017482,2024-06-16,18-24,Male,LOC0004,Dine-in,false
CUST0017483,2024-11-26,35-44,Female,LOC0011,Dine-in,true
CUST0017484,2025-02-17,25-34,Female,LOC0018,App,true
CUST0017485,2022-10-02,25-34,Male,LOC0014,App,false
CUST0017486,2025-05-15,55+,Female,LOC0004,Dine-in,true
CUST0017487,2023-12-30,18-24,Female,,App,false
CUST0017488,2024-07-21,45-54,Male,,ThirdPartyDelivery,false
CUST0017489,2023-06-10,18-24,Female,LOC0009,ThirdPartyDelivery,true
CUST0017490,2024-10-24,55+,Male,LOC0018,ThirdPartyDelivery,false
CUST0017491,2022-12-05,25-34,Male,,App,false
CUST0017492,2025-02-13,35-44,Male,LOC0022,ThirdPartyDelivery,false
CUST0017493,2024-02-29,25-34,Male,LOC0021,Dine-in,false
CUST0017494,2023-12-21,35-44,Undisclosed,LOC0005,ThirdPartyDelivery,true
CUST0017495,2023-12-22,18-24,Undisclosed,LOC0014,App,false
CUST0017496,2024-05-23,25-34,Male,LOC0017,ThirdPartyDelivery,false
CUST0017497,2022-04-18,55+,Male,LOC0011,ThirdPartyDelivery,false
CUST0017498,2023-06-18,25-34,Male,LOC0012,Dine-in,true
CUST0017499,2024-11-03,45-54,Male,LOC0016,Dine-in,false
CUST0017500,2023-04-11,45-54,Female,LOC0009,Website,false
CUST0017501,2022-05-20,18-24,Male,LOC0017,App,false
CUST0017502,2022-07-20,25-34,Female,LOC0010,Dine-in,false
CUST0017503,2024-04-03,35-44,Female,LOC0020,Dine-in,true
CUST0017504,2023-08-28,25-34,Male,LOC0014,App,false
CUST0017505,2025-11-06,35-44,Male,LOC0006,Dine-in,true
CUST0017506,2023-09-23,18-24,Male,LOC0020,Dine-in,true
CUST0017507,2024-07-29,45-54,Male,LOC0015,App,false
CUST0017508,2025-04-08,25-34,Undisclosed,LOC0009,ThirdPartyDelivery,false
CUST0017509,2025-06-29,25-34,Male,LOC0006,ThirdPartyDelivery,false
CUST0017510,2023-07-19,45-54,Male,LOC0008,Website,false
CUST0017511,2023-08-06,25-34,Male,LOC0021,ThirdPartyDelivery,false
CUST0017512,2023-02-20,18-24,Male,LOC0019,App,true
CUST0017513,2025-03-18,25-34,Male,LOC0014,Takeaway,false
CUST0017514,2022-07-09,35-44,Male,LOC0016,Dine-in,true
CUST0017515,2024-06-02,25-34,Male,LOC0023,App,false
CUST0017516,2025-05-30,25-34,Male,LOC0015,Takeaway,false
CUST0017517,2022-03-29,18-24,Male,LOC0015,Takeaway,false
CUST0017518,2024-10-15,35-44,Male,LOC0008,Dine-in,false
CUST0017519,2024-12-05,35-44,Female,LOC0001,Dine-in,true
CUST0017520,2024-12-07,18-24,Female,LOC0007,Dine-in,false
CUST0017521,2022-10-07,55+,Male,LOC0022,Dine-in,false
CUST0017522,2023-01-19,35-44,Male,,Dine-in,false
CUST0017523,2022-08-01,55+,Female,LOC0019,Dine-in,false
CUST0017524,2023-12-14,18-24,Female,LOC0020,App,false
CUST0017525,2022-06-18,35-44,Female,LOC0008,Dine-in,true
CUST0017526,2022-12-04,25-34,Female,LOC0010,Dine-in,false
CUST0017527,2023-09-04,25-34,Female,LOC0010,Takeaway,false
CUST0017528,2023-05-03,25-34,Male,LOC0012,App,false
CUST0017529,2023-03-12,45-54,Female,LOC0014,Dine-in,false
CUST0017530,2025-03-19,35-44,Male,LOC0002,App,false
CUST0017531,2025-01-07,18-24,Male,LOC0019,App,false
CUST0017532,2025-04-27,55+,Female,LOC0019,Dine-in,true
CUST0017533,2022-07-13,25-34,Male,LOC0008,App,true
CUST0017534,2022-11-13,25-34,Male,LOC0021,App,false
CUST0017535,2022-03-20,18-24,Male,LOC0013,App,false
CUST0017536,2022-11-18,55+,Female,LOC0003,ThirdPartyDelivery,true
CUST0017537,2025-07-15,45-54,Male,LOC0012,Dine-in,true
CUST0017538,2023-04-07,25-34,Male,,App,false
CUST0017539,2025-04-07,25-34,Female,,App,false
CUST0017540,2022-01-26,55+,Female,LOC0025,ThirdPartyDelivery,false
CUST0017541,2025-03-30,35-44,Male,LOC0007,App,false
CUST0017542,2025-05-14,25-34,Male,LOC0020,ThirdPartyDelivery,false
CUST0017543,2023-09-27,18-24,Undisclosed,LOC0007,Dine-in,false
CUST0017544,2025-11-09,45-54,Female,LOC0005,Takeaway,false
CUST0017545,2024-10-30,18-24,Female,LOC0018,Dine-in,false
CUST0017546,2023-11-23,25-34,Male,LOC0012,App,false
CUST0017547,2024-01-11,55+,Female,LOC0018,Takeaway,false
CUST0017548,2025-05-02,55+,Male,LOC0008,Dine-in,true
CUST0017549,2024-01-08,25-34,Undisclosed,LOC0008,App,true
CUST0017550,2023-02-23,35-44,Undisclosed,LOC0015,ThirdPartyDelivery,true
CUST0017551,2025-03-26,45-54,Male,LOC0022,Dine-in,false
CUST0017552,2022-02-18,55+,Female,LOC0004,Dine-in,false
CUST0017553,2023-04-21,35-44,Female,LOC0005,Dine-in,true
CUST0017554,2024-12-29,18-24,Male,LOC0009,Dine-in,false
CUST0017555,2022-11-15,45-54,Male,LOC0008,Dine-in,false
CUST0017556,2025-07-30,25-34,Male,LOC0023,ThirdPartyDelivery,true
CUST0017557,2025-09-04,35-44,Undisclosed,LOC0018,Takeaway,false
CUST0017558,2024-07-22,55+,Female,LOC0008,Dine-in,false
CUST0017559,2023-03-04,45-54,Female,LOC0004,Dine-in,true
CUST0017560,2025-11-11,25-34,Male,LOC0021,App,false
CUST0017561,2023-12-22,18-24,Female,LOC0003,Dine-in,false
CUST0017562,2023-09-16,25-34,Male,LOC0005,Dine-in,false
CUST0017563,2025-10-25,45-54,Male,LOC0004,Dine-in,false
CUST0017564,2025-10-25,25-34,Male,LOC0025,Dine-in,false
CUST0017565,2024-04-07,18-24,Male,LOC0003,App,false
CUST0017566,2023-02-20,25-34,Male,LOC0022,ThirdPartyDelivery,false
CUST0017567,2024-09-18,18-24,Male,LOC0008,App,true
CUST0017568,2025-05-30,18-24,Female,LOC0014,App,false
CUST0017569,2025-03-19,25-34,Male,LOC0002,Dine-in,false
CUST0017570,2023-04-06,25-34,Female,LOC0021,App,true
CUST0017571,2024-05-31,18-24,Male,LOC0004,ThirdPartyDelivery,false
CUST0017572,2025-04-26,45-54,Female,LOC0004,Dine-in,false
CUST0017573,2024-07-07,35-44,Male,LOC0004,Takeaway,false
CUST0017574,2025-03-10,35-44,Male,,Website,false
CUST0017575,2023-03-18,18-24,Male,LOC0021,Takeaway,false
CUST0017576,2022-04-06,25-34,Male,LOC0024,Dine-in,true
CUST0017577,2022-09-22,45-54,Male,LOC0003,Dine-in,false
CUST0017578,2021-11-27,25-34,Female,LOC0003,App,true
CUST0017579,2022-08-09,35-44,Male,LOC0025,App,true
CUST0017580,2022-09-06,45-54,Female,LOC0007,Dine-in,false
CUST0017581,2025-11-23,25-34,Female,LOC0004,ThirdPartyDelivery,false
CUST0017582,2025-05-30,18-24,Female,LOC0007,Website,false
CUST0017583,2023-10-06,18-24,Undisclosed,LOC0019,Takeaway,false
CUST0017584,2025-11-15,18-24,Male,LOC0002,ThirdPartyDelivery,false
CUST0017585,2024-11-10,55+,Male,,App,false
CUST0017586,2025-10-24,35-44,Female,LOC0003,App,false
CUST0017587,2025-10-16,35-44,Male,LOC0020,Takeaway,false
CUST0017588,2022-01-31,45-54,Male,LOC0018,Takeaway,true
CUST0017589,2024-10-14,35-44,Undisclosed,LOC0016,Takeaway,true
CUST0017590,2023-12-24,25-34,Undisclosed,LOC0022,App,true
CUST0017591,2024-12-13,25-34,Undisclosed,LOC0015,ThirdPartyDelivery,false
CUST0017592,2025-11-02,35-44,Male,LOC0013,ThirdPartyDelivery,false
CUST0017593,2024-01-15,18-24,Male,LOC0025,App,false
CUST0017594,2025-07-01,18-24,Female,LOC0014,ThirdPartyDelivery,false
CUST0017595,2025-01-02,25-34,Female,LOC0018,Takeaway,false
CUST0017596,2022-12-09,18-24,Female,LOC0021,App,true
CUST0017597,2025-01-25,35-44,Female,LOC0020,App,false
CUST0017598,2023-12-04,25-34,Male,LOC0020,App,false
CUST0017599,2022-05-01,35-44,Male,LOC0008,App,false
CUST0017600,2025-11-21,25-34,Male,LOC0018,App,true
CUST0017601,2025-07-05,18-24,Male,LOC0005,Dine-in,false
CUST0017602,2022-11-24,25-34,Male,LOC0023,App,false
CUST0017603,2024-07-23,45-54,Female,LOC0014,Takeaway,true
CUST0017604,2023-01-24,35-44,Male,LOC0003,Takeaway,true
CUST0017605,2025-07-20,18-24,Male,LOC0023,ThirdPartyDelivery,false
CUST0017606,2025-08-13,25-34,Undisclosed,LOC0017,ThirdPartyDelivery,false
CUST0017607,2022-02-19,18-24,Female,LOC0018,Dine-in,false
CUST0017608,2023-05-20,55+,Male,LOC0004,Dine-in,false
CUST0017609,2025-09-06,45-54,Female,LOC0005,Takeaway,false
CUST0017610,2023-07-04,25-34,Male,LOC0010,App,true
CUST0017611,2025-10-19,55+,Male,LOC0016,Dine-in,false
CUST0017612,2022-09-26,35-44,Male,LOC0019,ThirdPartyDelivery,false
CUST0017613,2022-02-03,18-24,Male,LOC0016,Dine-in,true
CUST0017614,2024-05-14,25-34,Female,LOC0012,Dine-in,true
CUST0017615,2025-07-05,25-34,Male,LOC0006,Website,false
CUST0017616,2022-11-01,25-34,Male,LOC0018,Dine-in,false
CUST0017617,2025-12-16,25-34,Female,LOC0017,Dine-in,false
CUST0017618,2023-09-28,18-24,Male,LOC0020,Takeaway,false
CUST0017619,2025-11-21,25-34,Female,LOC0003,Takeaway,false
CUST0017620,2025-04-15,18-24,Male,LOC0020,App,false
CUST0017621,2025-11-05,45-54,Male,LOC0007,Dine-in,false
CUST0017622,2023-08-28,25-34,Male,LOC0019,App,false
CUST0017623,2023-12-08,45-54,Male,LOC0016,Takeaway,true
CUST0017624,2021-08-19,45-54,Female,LOC0023,Dine-in,true
CUST0017625,2022-03-16,35-44,Male,LOC0012,Dine-in,false
