order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method
ORD00091577,CUST0046564,LOC0017,2025-07-01 23:03:28,Takeaway,Completed,,5650.00,0.00,904.00,6554.00,Cash
ORD00091598,CUST0042689,LOC0011,2025-07-02 00:03:24,App,Completed,PROMO011,3670.00,200.00,555.20,4025.20,Cash
ORD00091613,CUST0011728,LOC0001,2025-07-02 10:09:55,Takeaway,Completed,,2290.00,0.00,343.50,2633.50,Card
ORD00091615,CUST0015181,LOC0002,2025-07-02 10:31:16,Dine-in,Completed,,4330.00,0.00,649.50,4979.50,Cash
ORD00091619,CUST0015876,LOC0009,2025-07-02 11:09:25,ThirdPartyDelivery,Completed,,5530.00,0.00,884.80,6414.80,Cash
ORD00091635,CUST0037190,LOC0003,2025-07-02 12:04:17,Takeaway,Completed,,8490.00,0.00,1273.50,9763.50,Cash
ORD00091639,CUST0054828,LOC0015,2025-07-02 12:06:54,Dine-in,Completed,PROMO011,5620.00,200.00,867.20,6287.20,Wallet
ORD00091663,CUST0040760,LOC0020,2025-07-02 12:45:46,ThirdPartyDelivery,Completed,,2730.00,0.00,409.50,3139.50,Online
ORD00091699,CUST0020158,LOC0015,2025-07-02 13:19:17,Dine-in,Completed,,2950.00,0.00,472.00,3422.00,Wallet
ORD00091728,CUST0022937,LOC0023,2025-07-02 13:55:13,ThirdPartyDelivery,Cancelled,,2450.00,0.00,367.50,2817.50,Cash
ORD00091730,CUST0008511,LOC0015,2025-07-02 13:57:15,App,Completed,PROMO011,4300.00,200.00,656.00,4756.00,Card
ORD00091742,CUST0021548,LOC0004,2025-07-02 14:20:36,Takeaway,Completed,,2650.00,0.00,397.50,3047.50,Wallet
ORD00091766,CUST0002966,LOC0005,2025-07-02 15:26:15,Dine-in,Completed,,4660.00,0.00,699.00,5359.00,Card
ORD00091789,CUST0021018,LOC0005,2025-07-02 17:40:32,Dine-in,Completed,,7930.00,0.00,1189.50,9119.50,Cash
ORD00091791,CUST0015549,LOC0004,2025-07-02 17:46:05,Dine-in,Completed,,6080.00,0.00,912.00,6992.00,Cash
ORD00091819,CUST0003900,LOC0021,2025-07-02 19:13:03,Dine-in,Completed,,4090.00,0.00,613.50,4703.50,Cash
ORD00091834,CUST0037318,LOC0010,2025-07-02 19:32:38,Website,Completed,,9110.00,0.00,1457.60,10567.60,Wallet
ORD00091854,CUST0029854,LOC0023,2025-07-02 20:02:26,App,Completed,,7990.00,0.00,1198.50,9188.50,Wallet
ORD00091909,CUST0013143,LOC0015,2025-07-02 21:07:02,ThirdPartyDelivery,Cancelled,,4010.00,0.00,641.60,4651.60,Online
ORD00091934,CUST0030292,LOC0023,2025-07-02 21:37:05,App,Completed,,2440.00,0.00,366.00,2806.00,Cash
ORD00091956,CUST0014346,LOC0022,2025-07-02 22:04:59,ThirdPartyDelivery,Completed,,8390.00,0.00,1258.50,9648.50,Online
ORD00091966,CUST0041601,LOC0024,2025-07-02 22:27:34,Dine-in,Completed,PROMO009,7490.00,300.00,1150.40,8340.40,Cash
ORD00091970,CUST0017633,LOC0022,2025-07-02 22:32:05,App,Completed,PROMO011,4730.00,200.00,679.50,5209.50,Online
ORD00091995,CUST0004029,LOC0011,2025-07-02 23:39:35,Dine-in,Completed,PROMO011,6975.00,200.01,1084.00,7858.99,Wallet
ORD00092013,CUST0005947,LOC0016,2025-07-03 10:18:52,Dine-in,Completed,,8110.00,0.00,1297.60,9407.60,Cash
ORD00092027,CUST0031377,LOC0008,2025-07-03 11:29:33,ThirdPartyDelivery,Completed,,10155.00,0.00,1624.80,11779.80,Cash
ORD00092039,CUST0035735,LOC0005,2025-07-03 12:10:24,Takeaway,Completed,,2820.00,0.00,423.00,3243.00,Cash
ORD00092050,CUST0008605,LOC0007,2025-07-03 12:29:10,ThirdPartyDelivery,Completed,PROMO011,3680.00,200.00,556.80,4036.80,Cash
ORD00092053,CUST0032847,LOC0002,2025-07-03 12:31:36,Dine-in,Completed,,6080.00,0.00,912.00,6992.00,Card
ORD00092081,CUST0034509,LOC0019,2025-07-03 13:12:45,ThirdPartyDelivery,Completed,,4190.00,0.00,670.40,4860.40,Cash
ORD00092088,CUST0052105,LOC0005,2025-07-03 13:18:23,ThirdPartyDelivery,Completed,,5060.00,0.00,759.00,5819.00,Cash
ORD00092118,CUST0018512,LOC0001,2025-07-03 13:50:38,App,Completed,,4310.00,0.00,646.50,4956.50,Online
ORD00092125,CUST0033970,LOC0012,2025-07-03 14:07:44,Dine-in,Completed,,13470.00,0.00,2020.50,15490.50,Card
ORD00092131,CUST0008117,LOC0002,2025-07-03 14:23:19,Dine-in,Completed,,6160.00,0.00,924.00,7084.00,Card
ORD00092157,CUST0006922,LOC0021,2025-07-03 15:33:13,ThirdPartyDelivery,Completed,,780.00,0.00,117.00,897.00,Cash
ORD00092175,CUST0037447,LOC0012,2025-07-03 17:01:23,App,Completed,,10920.00,0.00,1638.00,12558.00,Card
ORD00092177,CUST0016774,LOC0009,2025-07-03 17:16:14,Dine-in,Completed,,12850.00,0.00,2056.00,14906.00,Wallet
ORD00092186,CUST0007252,LOC0003,2025-07-03 17:40:24,ThirdPartyDelivery,Cancelled,,3630.00,0.00,544.50,4174.50,Cash
ORD00092206,CUST0054408,LOC0024,2025-07-03 18:19:24,Takeaway,Completed,PROMO011,5250.00,200.00,808.00,5858.00,Cash
ORD00092223,CUST0020763,LOC0005,2025-07-03 18:56:22,Takeaway,Completed,PROMO011,4940.00,200.00,711.00,5451.00,Cash
ORD00092267,CUST0049051,LOC0009,2025-07-03 20:03:50,Dine-in,Completed,,6350.00,0.00,1016.00,7366.00,Wallet
ORD00092331,CUST0014841,LOC0008,2025-07-03 21:24:16,Dine-in,Completed,PROMO011,4785.00,200.00,733.60,5318.60,Wallet
ORD00092348,CUST0012052,LOC0004,2025-07-03 21:40:57,Takeaway,Completed,,3880.00,0.00,582.00,4462.00,Cash
ORD00092389,CUST0026664,LOC0007,2025-07-03 22:38:34,ThirdPartyDelivery,Completed,,1860.00,0.00,297.60,2157.60,Online
ORD00092390,CUST0036708,LOC0016,2025-07-03 22:41:31,Takeaway,Completed,,5020.00,0.00,803.20,5823.20,Card
ORD00092408,CUST0042708,LOC0018,2025-07-03 23:33:37,Dine-in,Completed,,10060.00,0.00,1609.60,11669.60,Wallet
ORD00092424,CUST0014024,LOC0013,2025-07-04 01:00:06,Dine-in,Completed,,18980.00,0.00,2847.00,21827.00,Card
ORD00092440,CUST0043482,LOC0004,2025-07-04 11:14:53,Takeaway,Completed,,5230.00,0.00,784.50,6014.50,Cash
ORD00092459,CUST0010425,LOC0025,2025-07-04 12:11:38,Dine-in,Completed,,14610.00,0.00,2191.50,16801.50,Cash
ORD00092462,CUST0053040,LOC0008,2025-07-04 12:14:34,Dine-in,Completed,,8625.00,0.00,1380.00,10005.00,Card
ORD00092483,CUST0017281,LOC0008,2025-07-04 12:29:20,Takeaway,Completed,PROMO011,2785.00,200.00,413.60,2998.60,Cash
ORD00092488,CUST0047530,LOC0005,2025-07-04 12:33:55,App,Completed,,11960.00,0.00,1794.00,13754.00,Wallet
ORD00092533,CUST0047024,LOC0013,2025-07-04 13:17:55,Dine-in,Completed,,13315.00,0.00,1997.25,15312.25,Card
ORD00092554,CUST0031185,LOC0008,2025-07-04 13:36:39,Website,Completed,,1450.00,0.00,232.00,1682.00,Online
ORD00092576,CUST0018665,LOC0014,2025-07-04 13:51:53,Dine-in,Completed,,4840.00,0.00,726.00,5566.00,Cash
ORD00092602,CUST0033199,LOC0023,2025-07-04 14:26:28,Takeaway,Completed,PROMO011,1100.00,200.00,135.00,1035.00,Card
ORD00092622,CUST0029215,LOC0018,2025-07-04 14:51:26,Takeaway,Completed,PROMO011,3810.00,200.00,577.60,4187.60,Cash
ORD00092631,CUST0019662,LOC0017,2025-07-04 14:55:31,Dine-in,Completed,,6680.00,0.00,1068.80,7748.80,Card
ORD00092671,CUST0000814,LOC0001,2025-07-04 16:55:57,Dine-in,Completed,,4250.00,0.00,637.50,4887.50,Card
ORD00092675,CUST0025580,LOC0021,2025-07-04 17:16:55,ThirdPartyDelivery,Completed,,6100.00,0.00,915.00,7015.00,Online
ORD00092687,CUST0014278,LOC0003,2025-07-04 17:37:59,Dine-in,Completed,,5790.00,0.00,868.50,6658.50,Card
ORD00092725,CUST0008780,LOC0009,2025-07-04 18:47:19,Takeaway,Completed,,5720.00,0.00,915.20,6635.20,Card
ORD00092760,CUST0007579,LOC0018,2025-07-04 19:35:29,Dine-in,Completed,PROMO011,16540.00,200.00,2614.40,18954.40,Wallet
ORD00092779,CUST0031093,LOC0001,2025-07-04 19:59:23,Dine-in,Completed,,6755.00,0.00,1013.25,7768.25,Cash
ORD00092808,CUST0018266,LOC0021,2025-07-04 20:17:49,Takeaway,Completed,,3070.00,0.00,460.50,3530.50,Cash
ORD00092821,CUST0017802,LOC0022,2025-07-04 20:24:26,App,Completed,,4960.00,0.00,744.00,5704.00,Online
ORD00092835,CUST0040980,LOC0024,2025-07-04 20:37:12,Dine-in,Completed,,5990.00,0.00,958.40,6948.40,Card
ORD00092854,CUST0015639,LOC0010,2025-07-04 20:45:43,Dine-in,Completed,,7170.00,0.00,1147.20,8317.20,Card
ORD00092870,CUST0017337,LOC0017,2025-07-04 20:54:41,ThirdPartyDelivery,Completed,,6140.00,0.00,982.40,7122.40,Cash
ORD00092872,CUST0013967,LOC0010,2025-07-04 20:55:43,Takeaway,Completed,,8805.00,0.00,1408.80,10213.80,Card
ORD00092877,CUST0022570,LOC0003,2025-07-04 20:57:22,Dine-in,Completed,,22245.00,0.00,3336.75,25581.75,Cash
ORD00092926,CUST0016910,LOC0022,2025-07-04 21:36:05,Takeaway,Completed,,4970.00,0.00,745.50,5715.50,Cash
ORD00092941,CUST0030617,LOC0021,2025-07-04 21:51:12,ThirdPartyDelivery,Cancelled,,8780.00,0.00,1317.00,10097.00,Cash
ORD00092998,CUST0039509,LOC0022,2025-07-04 23:16:02,ThirdPartyDelivery,Cancelled,PROMO011,4370.00,200.01,625.50,4795.49,Online
ORD00093023,CUST0042812,LOC0020,2025-07-05 00:33:00,Dine-in,Completed,,19605.00,0.00,2940.75,22545.75,Card
ORD00093053,CUST0001558,LOC0023,2025-07-05 11:33:23,App,Completed,,2060.00,0.00,309.00,2369.00,Online
ORD00093057,CUST0000114,LOC0020,2025-07-05 11:38:25,Dine-in,Completed,,8465.00,0.00,1269.75,9734.75,Card
ORD00093070,CUST0017748,LOC0025,2025-07-05 12:05:10,Takeaway,Completed,,4415.00,0.00,662.25,5077.25,Cash
ORD00093073,CUST0012746,LOC0024,2025-07-05 12:07:12,Dine-in,Completed,PROMO011,11720.00,200.01,1843.20,13363.19,Cash
ORD00093081,CUST0042937,LOC0025,2025-07-05 12:19:07,Dine-in,Completed,,14035.00,0.00,2105.25,16140.25,Wallet
ORD00093082,CUST0046283,LOC0004,2025-07-05 12:20:05,Website,Completed,PROMO011,2220.00,200.00,303.00,2323.00,Online
ORD00093098,CUST0038848,LOC0016,2025-07-05 12:32:50,App,Cancelled,,2020.00,0.00,323.20,2343.20,Online
ORD00093099,CUST0012500,LOC0003,2025-07-05 12:32:59,Dine-in,Completed,,14250.00,0.00,2137.50,16387.50,Card
ORD00093112,CUST0030232,LOC0005,2025-07-05 12:45:05,App,Completed,,965.00,0.00,144.75,1109.75,Card
ORD00093123,CUST0035661,LOC0009,2025-07-05 12:55:58,Takeaway,Completed,,2940.00,0.00,470.40,3410.40,Cash
ORD00093129,CUST0022479,LOC0011,2025-07-05 13:02:04,ThirdPartyDelivery,Completed,,3330.00,0.00,532.80,3862.80,Cash
ORD00093158,CUST0016137,LOC0003,2025-07-05 13:30:51,Takeaway,Completed,,2395.00,0.00,359.25,2754.25,Wallet
ORD00093176,CUST0006085,LOC0015,2025-07-05 13:40:07,Takeaway,Completed,,4080.00,0.00,652.80,4732.80,Cash
ORD00093181,CUST0035352,LOC0009,2025-07-05 13:43:19,Dine-in,Completed,,5350.00,0.00,856.00,6206.00,Card
ORD00093184,CUST0034369,LOC0001,2025-07-05 13:47:46,App,Completed,,1970.00,0.00,295.50,2265.50,Card
ORD00093203,CUST0041893,LOC0012,2025-07-05 14:09:34,App,Completed,,5220.00,0.00,783.00,6003.00,Online
ORD00093214,CUST0001155,LOC0007,2025-07-05 14:28:24,Takeaway,Completed,,8620.00,0.00,1379.20,9999.20,Cash
ORD00093216,CUST0023432,LOC0003,2025-07-05 14:30:24,Dine-in,Completed,,7100.00,0.00,1065.00,8165.00,Wallet
ORD00093266,CUST0019035,LOC0013,2025-07-05 16:21:37,App,Cancelled,,5490.00,0.00,823.50,6313.50,Online
ORD00093273,CUST0003805,LOC0010,2025-07-05 16:35:55,Takeaway,Completed,,5060.00,0.00,809.60,5869.60,Cash
ORD00093275,CUST0052321,LOC0014,2025-07-05 16:41:24,Takeaway,Completed,,8335.00,0.00,1250.25,9585.25,Wallet
ORD00093322,CUST0005199,LOC0005,2025-07-05 18:26:02,Dine-in,Completed,,13865.00,0.00,2079.75,15944.75,Wallet
ORD00093347,CUST0001042,LOC0019,2025-07-05 19:03:50,Takeaway,Completed,,11510.00,0.00,1841.60,13351.60,Card
ORD00093372,CUST0030865,LOC0018,2025-07-05 19:19:58,Takeaway,Completed,,6285.00,0.00,1005.60,7290.60,Cash
ORD00093391,CUST0024015,LOC0018,2025-07-05 19:40:27,App,Completed,PROMO011,7120.00,200.00,1107.20,8027.20,Online
ORD00093411,CUST0024020,LOC0025,2025-07-05 20:00:48,Dine-in,Completed,,3130.00,0.00,469.50,3599.50,Cash
ORD00093424,CUST0044103,LOC0013,2025-07-05 20:08:00,Dine-in,Completed,PROMO011,9290.00,200.00,1363.50,10453.50,Card
ORD00093434,CUST0023171,LOC0008,2025-07-05 20:17:25,Takeaway,Completed,PROMO011,2020.00,200.00,291.20,2111.20,Cash
ORD00093438,CUST0048717,LOC0024,2025-07-05 20:20:17,Dine-in,Completed,,5490.00,0.00,878.40,6368.40,Wallet
ORD00093448,CUST0018136,LOC0018,2025-07-05 20:31:44,Dine-in,Completed,PROMO011,18040.00,200.00,2854.40,20694.40,Cash
ORD00093457,CUST0029652,LOC0021,2025-07-05 20:41:27,App,Completed,PROMO011,2315.00,200.00,317.25,2432.25,Cash
ORD00093464,CUST0019300,LOC0001,2025-07-05 20:50:56,Takeaway,Completed,,3210.00,0.00,481.50,3691.50,Cash
ORD00093472,CUST0004913,LOC0013,2025-07-05 20:57:08,Takeaway,Completed,,2130.00,0.00,319.50,2449.50,Cash
ORD00093474,CUST0014974,LOC0004,2025-07-05 20:58:25,Dine-in,Completed,,8380.00,0.00,1257.00,9637.00,Wallet
ORD00093504,CUST0022182,LOC0020,2025-07-05 21:29:08,Dine-in,Completed,,9810.00,0.00,1471.50,11281.50,Card
ORD00093507,CUST0012946,LOC0007,2025-07-05 21:32:59,Dine-in,Completed,,11770.00,0.00,1883.20,13653.20,Card
ORD00093560,CUST0033452,LOC0016,2025-07-05 22:21:35,Takeaway,Completed,,2290.00,0.00,366.40,2656.40,Wallet
ORD00093592,CUST0031526,LOC0011,2025-07-05 23:15:27,Dine-in,Completed,,2570.00,0.00,411.20,2981.20,Wallet
ORD00093594,CUST0008105,LOC0013,2025-07-05 23:29:06,ThirdPartyDelivery,Completed,,12130.00,0.00,1819.50,13949.50,Online
ORD00093598,CUST0045439,LOC0002,2025-07-05 23:44:56,Dine-in,Completed,,8620.00,0.00,1293.00,9913.00,Cash
ORD00093609,CUST0009077,LOC0016,2025-07-06 00:02:03,ThirdPartyDelivery,Completed,,10665.00,0.00,1706.40,12371.40,Cash
ORD00093615,CUST0017439,LOC0025,2025-07-06 00:26:13,Takeaway,Completed,,6800.00,0.00,1020.00,7820.00,Wallet
ORD00093616,CUST0021881,LOC0010,2025-07-06 00:29:05,App,Completed,,2880.00,0.00,460.80,3340.80,Online
ORD00093627,CUST0012805,LOC0003,2025-07-06 01:48:26,ThirdPartyDelivery,Completed,PROMO011,2580.00,200.00,357.00,2737.00,Cash
ORD00093635,CUST0024625,LOC0011,2025-07-06 11:13:44,App,Completed,PROMO011,4380.00,200.00,668.80,4848.80,Wallet
ORD00093647,CUST0000553,LOC0008,2025-07-06 12:02:36,Website,Completed,,12020.00,0.00,1923.20,13943.20,Online
ORD00093707,CUST0042032,LOC0016,2025-07-06 13:11:18,App,Completed,,2980.00,0.00,476.80,3456.80,Online
ORD00093741,CUST0023803,LOC0006,2025-07-06 13:44:56,Dine-in,Completed,,4325.00,0.00,648.75,4973.75,Cash
ORD00093770,CUST0012543,LOC0023,2025-07-06 14:29:58,Dine-in,Completed,,22870.00,0.00,3430.50,26300.50,Card
ORD00093774,CUST0052781,LOC0015,2025-07-06 14:34:43,Takeaway,Completed,,5420.00,0.00,867.20,6287.20,Cash
ORD00093805,CUST0001539,LOC0011,2025-07-06 16:13:23,App,Completed,,7385.00,0.00,1181.60,8566.60,Online
ORD00093806,CUST0047718,LOC0005,2025-07-06 16:19:40,ThirdPartyDelivery,Completed,,5540.00,0.00,831.00,6371.00,Cash
ORD00093843,CUST0026079,LOC0017,2025-07-06 18:11:49,Dine-in,Completed,,13330.00,0.00,2132.80,15462.80,Cash
ORD00093851,CUST0048949,LOC0025,2025-07-06 18:24:20,Dine-in,Completed,PROMO011,6700.00,200.00,975.00,7475.00,Card
ORD00093874,CUST0048523,LOC0002,2025-07-06 19:15:09,App,Completed,,5010.00,0.00,751.50,5761.50,Wallet
ORD00093883,CUST0014234,LOC0002,2025-07-06 19:24:29,ThirdPartyDelivery,Completed,,12240.00,0.00,1836.00,14076.00,Online
ORD00093893,CUST0015451,LOC0015,2025-07-06 19:30:32,Dine-in,Completed,,3310.00,0.00,529.60,3839.60,Cash
ORD00093943,CUST0003639,LOC0016,2025-07-06 20:24:39,Dine-in,Completed,,6230.00,0.00,996.80,7226.80,Card
ORD00093965,CUST0003236,LOC0018,2025-07-06 20:44:21,Dine-in,Completed,PROMO011,6795.00,200.00,1055.20,7650.20,Card
ORD00093976,CUST0039639,LOC0023,2025-07-06 20:56:33,ThirdPartyDelivery,Completed,,14510.00,0.00,2176.50,16686.50,Online
ORD00093983,CUST0050209,LOC0023,2025-07-06 21:00:11,Dine-in,Completed,,11710.00,0.00,1756.50,13466.50,Card
ORD00094024,CUST0005488,LOC0011,2025-07-06 21:37:05,App,Completed,,4460.00,0.00,713.60,5173.60,Online
ORD00094028,CUST0036412,LOC0019,2025-07-06 21:41:21,Takeaway,Completed,,12870.00,0.00,2059.20,14929.20,Cash
ORD00094111,CUST0012938,LOC0025,2025-07-06 23:18:53,Dine-in,Completed,,3510.00,0.00,526.50,4036.50,Wallet
ORD00094130,CUST0030381,LOC0007,2025-07-06 23:55:04,Website,Completed,,3760.00,0.00,601.60,4361.60,Online
ORD00094135,CUST0010847,LOC0007,2025-07-07 00:16:10,Takeaway,Completed,,3840.00,0.00,614.40,4454.40,Cash
ORD00094160,CUST0017253,LOC0024,2025-07-07 11:23:24,Dine-in,Completed,,9915.00,0.00,1586.40,11501.40,Wallet
ORD00094166,CUST0013113,LOC0004,2025-07-07 11:28:19,Dine-in,Completed,,20050.00,0.00,3007.50,23057.50,Card
ORD00094183,CUST0010619,LOC0008,2025-07-07 12:17:10,Takeaway,Completed,,14645.00,0.00,2343.20,16988.20,Card
ORD00094190,CUST0030159,LOC0024,2025-07-07 12:32:04,Dine-in,Completed,,8085.00,0.00,1293.60,9378.60,Cash
ORD00094215,CUST0012937,LOC0015,2025-07-07 13:13:41,Takeaway,Completed,PROMO011,2895.00,200.00,431.20,3126.20,Wallet
ORD00094218,CUST0035501,LOC0011,2025-07-07 13:16:16,Takeaway,Completed,,5690.00,0.00,910.40,6600.40,Card
ORD00094220,CUST0011600,LOC0015,2025-07-07 13:19:08,App,Completed,,11570.00,0.00,1851.20,13421.20,Cash
ORD00094237,CUST0050928,LOC0020,2025-07-07 13:42:01,ThirdPartyDelivery,Completed,,1420.00,0.00,213.00,1633.00,Online
ORD00094257,CUST0040706,LOC0022,2025-07-07 14:04:29,Dine-in,Completed,,6990.00,0.00,1048.50,8038.50,Wallet
ORD00094273,CUST0044068,LOC0023,2025-07-07 14:39:03,Dine-in,Completed,,1660.00,0.00,249.00,1909.00,Card
ORD00094277,CUST0002113,LOC0004,2025-07-07 14:43:53,Dine-in,Completed,,7600.00,0.00,1140.00,8740.00,Wallet
ORD00094309,CUST0019545,LOC0010,2025-07-07 16:29:29,ThirdPartyDelivery,Completed,,5740.00,0.00,918.40,6658.40,Online
ORD00094314,CUST0030801,LOC0002,2025-07-07 17:04:43,ThirdPartyDelivery,Completed,PROMO011,2885.00,200.00,402.75,3087.75,Cash
ORD00094315,CUST0048658,LOC0022,2025-07-07 17:07:04,Takeaway,Completed,PROMO011,6800.00,200.00,990.00,7590.00,Cash
ORD00094318,CUST0039419,LOC0004,2025-07-07 17:13:08,ThirdPartyDelivery,Completed,,5620.00,0.00,843.00,6463.00,Cash
ORD00094334,CUST0029760,LOC0003,2025-07-07 18:04:16,Dine-in,Completed,PROMO011,5695.00,200.00,824.25,6319.25,Card
ORD00094385,CUST0027172,LOC0016,2025-07-07 19:54:55,Takeaway,Completed,,5380.00,0.00,860.80,6240.80,Card
ORD00094397,CUST0000179,LOC0017,2025-07-07 20:12:05,ThirdPartyDelivery,Completed,,4450.00,0.00,712.00,5162.00,Cash
ORD00094401,CUST0028049,LOC0017,2025-07-07 20:16:50,Website,Completed,,5420.00,0.00,867.20,6287.20,Online
ORD00094415,CUST0018494,LOC0016,2025-07-07 20:38:24,Website,Completed,,9045.00,0.00,1447.20,10492.20,Wallet
ORD00094435,CUST0022592,LOC0015,2025-07-07 21:01:36,Takeaway,Completed,,12770.00,0.00,2043.20,14813.20,Card
ORD00094445,CUST0005118,LOC0015,2025-07-07 21:09:43,Dine-in,Completed,,2160.00,0.00,345.60,2505.60,Card
ORD00094452,CUST0008022,LOC0014,2025-07-07 21:19:26,App,Completed,PROMO011,13980.00,200.00,2067.00,15847.00,Online
ORD00094466,CUST0050722,LOC0023,2025-07-07 21:40:05,App,Completed,,13000.00,0.00,1950.00,14950.00,Online
ORD00094496,CUST0014438,LOC0014,2025-07-07 22:34:28,Takeaway,Completed,PROMO011,4400.00,200.00,630.00,4830.00,Cash
ORD00094502,CUST0021844,LOC0015,2025-07-07 22:44:12,ThirdPartyDelivery,Completed,,8070.00,0.00,1291.20,9361.20,Cash
ORD00094508,CUST0040402,LOC0016,2025-07-07 22:53:46,Dine-in,Completed,PROMO011,4300.00,200.00,656.00,4756.00,Cash
ORD00094512,CUST0033165,LOC0014,2025-07-07 22:58:31,Dine-in,Completed,,9390.00,0.00,1408.50,10798.50,Cash
ORD00094516,CUST0023486,LOC0006,2025-07-07 23:16:54,App,Completed,PROMO011,5440.00,200.00,786.00,6026.00,Card
ORD00094518,CUST0040663,LOC0005,2025-07-07 23:26:08,Takeaway,Completed,,440.00,0.00,66.00,506.00,Cash
ORD00094556,CUST0046136,LOC0018,2025-07-08 11:48:48,Dine-in,Completed,,5180.00,0.00,828.80,6008.80,Cash
ORD00094561,CUST0034174,LOC0025,2025-07-08 12:01:41,Dine-in,Completed,,5045.00,0.00,756.75,5801.75,Card
ORD00094590,CUST0003877,LOC0003,2025-07-08 12:44:05,ThirdPartyDelivery,Completed,PROMO011,9105.00,200.00,1335.75,10240.75,Online
ORD00094592,CUST0048808,LOC0021,2025-07-08 12:45:47,Takeaway,Completed,,7910.00,0.00,1186.50,9096.50,Card
ORD00094594,CUST0020412,LOC0020,2025-07-08 12:54:10,Dine-in,Completed,PROMO011,5540.00,200.00,801.00,6141.00,Cash
ORD00094609,CUST0006796,LOC0007,2025-07-08 13:08:34,App,Completed,,7450.00,0.00,1192.00,8642.00,Cash
ORD00094614,CUST0016449,LOC0013,2025-07-08 13:13:21,Takeaway,Completed,PROMO011,4020.00,200.00,573.00,4393.00,Wallet
ORD00094619,CUST0026739,LOC0018,2025-07-08 13:18:06,Takeaway,Completed,,3715.00,0.00,594.40,4309.40,Wallet
ORD00094624,CUST0047537,LOC0023,2025-07-08 13:22:49,Dine-in,Completed,PROMO011,7480.00,200.00,1092.00,8372.00,Wallet
ORD00094676,CUST0053350,LOC0015,2025-07-08 14:43:47,Takeaway,Completed,PROMO011,8740.00,200.00,1366.40,9906.40,Wallet
ORD00094689,CUST0022022,LOC0022,2025-07-08 15:27:17,ThirdPartyDelivery,Completed,,2510.00,0.00,376.50,2886.50,Online
ORD00094692,CUST0037831,LOC0015,2025-07-08 15:39:35,Takeaway,Completed,,6730.00,0.00,1076.80,7806.80,Card
ORD00094757,CUST0054478,LOC0012,2025-07-08 19:33:41,Dine-in,Completed,PROMO011,6590.00,200.00,958.50,7348.50,Card
ORD00094760,CUST0002379,LOC0011,2025-07-08 19:39:53,ThirdPartyDelivery,Completed,,9040.00,0.00,1446.40,10486.40,Online
ORD00094819,CUST0014689,LOC0001,2025-07-08 20:54:41,Takeaway,Completed,,3430.00,0.00,514.50,3944.50,Card
ORD00094834,CUST0026049,LOC0025,2025-07-08 21:14:54,Dine-in,Completed,,10490.00,0.00,1573.50,12063.50,Card
ORD00094841,CUST0000028,LOC0018,2025-07-08 21:25:03,App,Completed,,15000.00,0.00,2400.00,17400.00,Card
ORD00094848,CUST0051017,LOC0008,2025-07-08 21:31:29,App,Completed,,4690.00,0.00,750.40,5440.40,Online
ORD00094859,CUST0042031,LOC0022,2025-07-08 21:40:06,Takeaway,Completed,,4580.00,0.00,687.00,5267.00,Wallet
ORD00094880,CUST0019513,LOC0014,2025-07-08 22:15:22,Takeaway,Completed,,5680.00,0.00,852.00,6532.00,Wallet
ORD00094888,CUST0045090,LOC0003,2025-07-08 22:40:38,Dine-in,Completed,,3660.00,0.00,549.00,4209.00,Card
ORD00094910,CUST0020709,LOC0005,2025-07-08 23:42:05,Website,Completed,PROMO011,1200.00,200.00,150.00,1150.00,Card
ORD00094927,CUST0029760,LOC0003,2025-07-09 01:09:07,Dine-in,Completed,,5965.00,0.00,894.75,6859.75,Cash
ORD00094928,CUST0012136,LOC0015,2025-07-09 01:12:10,Website,Completed,PROMO011,9900.00,200.00,1552.00,11252.00,Online
ORD00094972,CUST0000994,LOC0019,2025-07-09 12:29:56,ThirdPartyDelivery,Completed,,2440.00,0.00,390.40,2830.40,Cash
ORD00094979,CUST0029892,LOC0002,2025-07-09 12:43:06,ThirdPartyDelivery,Completed,,6020.00,0.00,903.00,6923.00,Online
ORD00095004,CUST0050035,LOC0017,2025-07-09 13:24:54,Dine-in,Completed,,4840.00,0.00,774.40,5614.40,Cash
ORD00095059,CUST0026712,LOC0010,2025-07-09 15:01:38,ThirdPartyDelivery,Completed,,6750.00,0.00,1080.00,7830.00,Online
ORD00095067,CUST0035031,LOC0001,2025-07-09 15:56:02,Dine-in,Completed,PROMO011,6700.00,200.00,975.00,7475.00,Card
ORD00095102,CUST0006361,LOC0020,2025-07-09 18:12:55,ThirdPartyDelivery,Completed,,12680.00,0.00,1902.00,14582.00,Cash
ORD00095123,CUST0043194,LOC0004,2025-07-09 19:17:01,Dine-in,Completed,,13300.00,0.00,1995.00,15295.00,Cash
ORD00095130,CUST0038443,LOC0004,2025-07-09 19:26:04,App,Completed,,5720.00,0.00,858.00,6578.00,Online
ORD00095158,CUST0022174,LOC0009,2025-07-09 20:05:55,App,Completed,PROMO011,10900.00,200.00,1712.00,12412.00,Online
ORD00095180,CUST0043473,LOC0017,2025-07-09 20:39:49,ThirdPartyDelivery,Completed,,20970.00,0.00,3355.20,24325.20,Online
ORD00095186,CUST0049932,LOC0010,2025-07-09 20:48:04,Dine-in,Completed,,6000.00,0.00,960.00,6960.00,Card
