order_id,customer_id,location_id,order_datetime,order_channel,order_status,promotion_id,subtotal,discount_amount,tax_amount,total_amount,payment_method
ORD00034514,CUST0039635,LOC0020,2025-03-10 02:00:37,Dine-in,Cancelled,,12510.0,0.0,1876.5,14386.5,Cash
ORD00034515,CUST0023792,LOC0023,2025-03-10 02:02:25,Dine-in,Completed,,4500.0,0.0,675.0,5175.0,Card
ORD00034516,CUST0048884,LOC0017,2025-03-10 02:09:35,Takeaway,Completed,,1820.0,0.0,291.2,2111.2,Wallet
ORD00034517,CUST0034596,LOC0018,2025-03-10 02:10:44,App,Completed,,6220.0,0.0,995.2,7215.2,Wallet
ORD00034518,CUST0025805,LOC0003,2025-03-10 02:13:19,App,Completed,PROMO004,4390.0,500.0,583.5,4473.5,Cash
ORD00034519,CUST0047595,LOC0023,2025-03-10 02:15:14,Dine-in,Completed,,9690.0,0.0,1453.5,11143.5,Card
ORD00034520,CUST0051898,LOC0023,2025-03-10 02:15:14,Dine-in,Completed,PROMO004,8470.0,500.0,1195.5,9165.5,Cash
ORD00034521,CUST0013910,LOC0003,2025-03-10 02:18:07,Dine-in,Completed,,9340.0,0.0,1401.0,10741.0,Cash
ORD00034522,CUST0038876,LOC0019,2025-03-10 02:19:57,Takeaway,Completed,,3830.0,0.0,612.8,4442.8,Card
ORD00034523,CUST0037818,LOC0001,2025-03-10 02:20:35,Dine-in,Completed,PROMO004,7835.0,500.0,1100.25,8435.25,Cash
ORD00034524,CUST0030184,LOC0010,2025-03-10 02:26:44,ThirdPartyDelivery,Completed,,3100.0,0.0,496.0,3596.0,Cash
ORD00034525,CUST0043612,LOC0003,2025-03-10 02:26:49,Dine-in,Completed,,3280.0,0.0,492.0,3772.0,Card
ORD00034526,CUST0028040,LOC0008,2025-03-10 02:36:52,ThirdPartyDelivery,Completed,,8050.0,0.0,1288.0,9338.0,Online
ORD00034527,CUST0000993,LOC0020,2025-03-10 02:37:29,Dine-in,Completed,,7600.0,0.0,1140.0,8740.0,Card
ORD00034528,CUST0031881,LOC0010,2025-03-10 02:43:06,Dine-in,Completed,,11430.0,0.0,1828.8,13258.8,Cash
ORD00034529,CUST0049183,LOC0015,2025-03-10 02:45:55,Dine-in,Completed,,9140.0,0.0,1462.4,10602.4,Cash
ORD00034530,CUST0023394,LOC0017,2025-03-10 02:47:33,Takeaway,Completed,PROMO004,4090.0,500.0,574.4,4164.4,Cash
ORD00034531,CUST0049342,LOC0004,2025-03-10 02:58:13,Takeaway,Completed,,2350.0,0.0,352.5,2702.5,Cash
ORD00034532,CUST0034584,LOC0024,2025-03-10 03:22:15,Dine-in,Completed,,7025.0,0.0,1124.0,8149.0,Cash
ORD00034533,CUST0044255,LOC0008,2025-03-10 03:22:34,App,Completed,,2430.0,0.0,388.8,2818.8,Cash
ORD00034534,CUST0011755,LOC0023,2025-03-10 03:23:46,App,Completed,PROMO004,24580.0,500.0,3612.0,27692.0,Online
ORD00034535,CUST0014330,LOC0014,2025-03-10 03:30:46,App,Completed,,2340.0,0.0,351.0,2691.0,Cash
ORD00034536,CUST0040642,LOC0003,2025-03-10 03:35:47,Website,Completed,,5270.0,0.0,790.5,6060.5,Online
ORD00034537,CUST0033020,LOC0016,2025-03-10 03:38:17,Dine-in,Completed,PROMO004,11250.0,500.0,1720.0,12470.0,Cash
ORD00034538,CUST0023992,LOC0022,2025-03-10 03:39:46,ThirdPartyDelivery,Completed,,5500.0,0.0,825.0,6325.0,Cash
ORD00034539,CUST0026840,LOC0004,unknown,Dine-in,Completed,,6000.0,0.0,900.0,6900.0,Cash
ORD00034540,CUST0021785,LOC0013,2025-03-10 03:48:09,Dine-in,Completed,,10840.0,0.0,1626.0,12466.0,Card
ORD00034541,CUST0023538,LOC0005,2025-03-10 03:53:51,ThirdPartyDelivery,Completed,,3010.0,0.0,451.5,3461.5,Cash
ORD00034542,CUST0003492,LOC0004,2025-03-10 03:58:26,ThirdPartyDelivery,Completed,PROMO004,7485.0,500.0,1047.75,8032.75,Online
ORD00034543,CUST0051645,LOC0021,2025-03-10 04:03:46,Dine-in,Completed,,12240.0,0.0,1836.0,14076.0,Wallet
ORD00034544,CUST0038136,LOC0004,2025-03-10 04:05:32,Dine-in,Completed,,4070.0,0.0,610.5,4680.5,Card
ORD00034545,CUST0027273,LOC0008,2025-03-10 04:14:00,Dine-in,Completed,,8310.0,0.0,1329.6,9639.6,Cash
ORD00034546,CUST0034881,LOC0009,2025-03-10 04:31:53,App,Completed,,7300.0,0.0,1168.0,8468.0,Online
ORD00034547,CUST0050790,LOC0015,2025-03-10 04:36:23,ThirdPartyDelivery,Completed,,2960.0,0.0,473.6,3433.6,Cash
ORD00034548,CUST0036258,LOC0008,2025-03-10 04:50:07,Website,Completed,PROMO004,6810.0,500.0,1009.6,7319.6,Online
ORD00034549,CUST0051693,LOC0007,2025-03-10 12:30:57,Dine-in,Completed,,6665.0,0.0,1066.4,7731.4,Cash
ORD00034550,CUST0013885,LOC0005,2025-03-10 12:42:41,ThirdPartyDelivery,Completed,,3820.0,0.0,573.0,4393.0,Cash
ORD00034551,CUST0053390,LOC0023,2025-03-10 12:58:09,Dine-in,Completed,,10500.0,0.0,1575.0,12075.0,Cash
ORD00034552,CUST0015398,LOC0018,2025-03-10 12:59:57,App,Completed,PROMO004,4060.0,500.0,569.6,4129.6,Online
ORD00034553,CUST0051246,LOC0004,2025-03-10 13:05:25,ThirdPartyDelivery,Completed,,5180.0,0.0,777.0,5957.0,Cash
ORD00034554,CUST0007341,LOC0012,2025-03-10 13:30:44,Dine-in,Completed,,3950.0,0.0,592.5,4542.5,Card
ORD00034555,CUST0034290,LOC0017,2025-03-10 13:36:17,App,Completed,,6340.0,0.0,1014.4,7354.4,Online
ORD00034556,CUST0005006,LOC0021,2025-03-10 13:51:24,App,Completed,,3740.0,0.0,561.0,4301.0,Wallet
ORD00034557,CUST0048217,LOC0012,2025-03-10 15:11:12,Dine-in,Completed,,3730.0,0.0,559.5,4289.5,Cash
ORD00034558,CUST0006969,LOC0017,2025-03-10 15:12:08,App,Completed,PROMO004,6970.0,500.0,1035.2,7505.2,Card
ORD00034559,CUST0050974,LOC0022,2025-03-10 15:13:32,ThirdPartyDelivery,Cancelled,,3740.0,0.0,561.0,4301.0,Cash
ORD00034560,CUST0004736,LOC0003,2025-03-10 15:35:34,Dine-in,Completed,,18670.0,0.0,2800.5,21470.5,Card
ORD00034561,CUST0029253,LOC0016,2025-03-10 15:53:23,Takeaway,Completed,,2565.0,0.0,410.4,2975.4,Card
ORD00034562,CUST0029820,LOC0007,2025-03-10 16:07:26,Dine-in,Completed,PROMO004,10525.0,500.0,1604.0,11629.0,Card
ORD00034563,CUST0017622,LOC0023,2025-03-10 16:11:31,Dine-in,Completed,PROMO004,15210.0,500.0,2206.5,16916.5,Cash
ORD00034564,CUST0029288,LOC0004,2025-03-10 16:39:41,Dine-in,Completed,,4630.0,0.0,694.5,5324.5,Cash
ORD00034565,CUST0029320,LOC0001,2025-03-10 17:13:45,Dine-in,Completed,PROMO004,6360.0,500.0,879.0,6739.0,Cash
ORD00034566,CUST0041758,LOC0007,2025-03-10 17:15:09,Dine-in,Completed,,5940.0,0.0,950.4,6890.4,Cash
ORD00034567,CUST0013440,LOC0023,2025-03-10 17:17:32,Website,Completed,,6740.0,0.0,1011.0,7751.0,Online
ORD00034568,CUST0020628,LOC0003,2025-03-10 17:21:46,ThirdPartyDelivery,Cancelled,,3740.0,0.0,561.0,4301.0,Online
ORD00034569,CUST0054663,LOC0017,2025-03-10 17:28:09,App,Completed,PROMO004,3310.0,500.0,449.6,3259.6,Card
ORD00034570,CUST0024893,LOC0008,2025-03-10 17:31:29,Dine-in,Completed,,2460.0,0.0,393.6,2853.6,Card
ORD00034571,CUST0000645,LOC0024,2025-03-10 17:35:10,Takeaway,Completed,,3200.0,0.0,512.0,3712.0,Wallet
ORD00034572,CUST0022087,LOC0011,2025-03-10 17:55:20,Dine-in,Cancelled,PROMO004,19010.0,500.0,2961.6,21471.6,Card
ORD00034573,CUST0011546,LOC0016,2025-03-10 18:00:44,Takeaway,Completed,,4520.0,0.0,723.2,5243.2,Cash
ORD00034574,CUST0018386,LOC0001,2025-03-10 18:03:05,Dine-in,Completed,,6485.0,0.0,972.75,7457.75,Cash
ORD00034575,CUST0013024,LOC0008,2025-03-10 18:04:09,Dine-in,Completed,,2260.0,0.0,361.6,2621.6,Cash
ORD00034576,CUST0005407,LOC0018,2025-03-10 18:05:15,Dine-in,Completed,PROMO004,15100.0,499.99,2336.0,16936.01,Cash
ORD00034577,CUST0018319,LOC0015,2025-03-10 18:06:03,Takeaway,Completed,,3140.0,0.0,502.4,3642.4,Cash
ORD00034578,CUST0016573,LOC0004,2025-03-10 18:06:17,ThirdPartyDelivery,Completed,,2400.0,0.0,360.0,2760.0,Cash
ORD00034579,CUST0011028,LOC0001,2025-03-10 18:07:18,Dine-in,Completed,,10340.0,0.0,1551.0,11891.0,Card
ORD00034580,CUST0050995,LOC0013,2025-03-10 18:07:48,Takeaway,Completed,,6920.0,0.0,1038.0,7958.0,Wallet
ORD00034581,CUST0011767,LOC0012,2025-03-10 18:08:21,App,Completed,PROMO004,3280.0,500.0,417.0,3197.0,Online
ORD00034582,CUST0014271,LOC0008,2025-03-10 18:08:48,Dine-in,Completed,,8320.0,0.0,1331.2,9651.2,Cash
ORD00034583,CUST0026176,LOC0023,2025-03-10 18:08:48,Dine-in,Completed,,7720.0,0.0,1158.0,8878.0,Cash
ORD00034584,CUST0005992,LOC0011,2025-03-10 18:09:29,ThirdPartyDelivery,Completed,,6590.0,0.0,1054.4,7644.4,Cash
ORD00034585,CUST0028637,LOC0019,2025-03-10 18:11:08,App,Completed,,5275.0,0.0,844.0,6119.0,Online
ORD00034586,CUST0011661,LOC0012,2025-03-10 18:14:54,ThirdPartyDelivery,Completed,,3860.0,0.0,579.0,4439.0,Online
ORD00034586,CUST0011661,LOC0012,2025-03-10 18:14:54,ThirdPartyDelivery,Completed,,3860.0,0.0,579.0,4439.0,Online
ORD00034587,CUST0047234,LOC0022,2025-03-10 18:15:16,Dine-in,Completed,,1820.0,0.0,273.0,2093.0,Card
ORD00034588,CUST0016952,LOC0014,2025-03-10 18:16:14,Dine-in,Completed,PROMO004,4765.0,500.0,639.75,4904.75,Wallet
ORD00034589,CUST0006882,LOC0022,2025-03-10 18:18:27,Dine-in,Completed,,2280.0,0.0,342.0,2622.0,Cash
ORD00034590,CUST0015090,LOC0010,2025-03-10 18:18:58,Website,Completed,,9300.0,0.0,1488.0,10788.0,Online
ORD00034591,CUST0012691,LOC0008,2025-03-10 18:19:42,App,Completed,,2260.0,0.0,361.6,2621.6,Cash
ORD00034592,CUST0022443,LOC0020,2025-03-10 18:19:44,App,Completed,PROMO004,11510.0,500.0,1651.5,12661.5,Online
ORD00034593,CUST0009097,LOC0021,2025-03-10 18:19:45,ThirdPartyDelivery,Completed,,10670.0,0.0,1600.5,12270.5,Cash
ORD00034594,CUST0033233,LOC0009,2025-03-10 18:20:14,Dine-in,Completed,,8310.0,0.0,1329.6,9639.6,Card
ORD00034595,CUST0025666,LOC0018,2025-03-10 18:20:46,Dine-in,Completed,,6420.0,0.0,1027.2,7447.2,Wallet
ORD00034596,CUST0021192,LOC0009,2025-03-10 18:22:03,Dine-in,Completed,PROMO004,13200.0,500.0,2032.0,14732.0,Card
ORD00034597,CUST0018657,LOC0007,2025-03-10 18:22:15,Dine-in,Completed,,9180.0,0.0,1468.8,10648.8,Wallet
ORD00034598,CUST0033997,LOC0017,2025-03-10 18:22:40,Dine-in,Completed,,5960.0,0.0,953.6,6913.6,Cash
ORD00034599,CUST0053548,LOC0004,2025-03-10 18:26:10,Takeaway,Completed,,3120.0,0.0,468.0,3588.0,Card
ORD00034600,CUST0003148,LOC0023,2025-03-10 18:26:33,Dine-in,Completed,,14900.0,0.0,2235.0,17135.0,Wallet
ORD00034601,CUST0037859,LOC0018,2025-03-10 18:27:56,Dine-in,Completed,,7110.0,0.0,1137.6,8247.6,Wallet
ORD00034602,CUST0048601,LOC0017,2025-03-10 18:28:48,Dine-in,Completed,,5900.0,0.0,944.0,6844.0,Cash
ORD00034603,CUST0025896,LOC0020,2025-03-10 18:29:06,App,Completed,,5350.0,0.0,802.5,6152.5,Online
ORD00034604,CUST0037776,LOC0008,2025-03-10 18:29:24,Takeaway,Completed,PROMO004,3130.0,500.0,420.8,3050.8,Cash
ORD00034605,CUST0028073,LOC0015,2025-03-10 18:29:43,Dine-in,Completed,,13730.0,0.0,2196.8,15926.8,Card
ORD00034606,CUST0045586,LOC0008,2025-03-10 18:29:46,Dine-in,Completed,PROMO004,21650.0,500.0,3384.0,24534.0,Cash
ORD00034607,CUST0046974,LOC0013,2025-03-10 18:30:23,App,Completed,,10650.0,0.0,1597.5,12247.5,Cash
ORD00034608,CUST0044699,LOC0023,2025-03-10 18:30:47,Website,Completed,,6930.0,0.0,1039.5,7969.5,Wallet
ORD00034609,CUST0038449,LOC0012,2025-03-10 18:31:35,ThirdPartyDelivery,Completed,,2540.0,0.0,381.0,2921.0,Online
ORD00034610,CUST0000232,LOC0016,2025-03-10 18:31:36,ThirdPartyDelivery,Completed,,3410.0,0.0,545.6,3955.6,Online
ORD00034611,CUST0052579,LOC0019,2025-03-10 18:33:32,Dine-in,Completed,,5550.0,0.0,888.0,6438.0,Wallet
ORD00034612,CUST0044905,LOC0003,2025-03-10 18:33:52,Dine-in,Completed,,8010.0,0.0,1201.5,9211.5,Card
ORD00034613,,LOC0025,2025-03-10 18:34:07,Takeaway,Completed,,11530.0,0.0,1729.5,13259.5,Cash
ORD00034614,CUST0040540,LOC0003,2025-03-10 18:34:38,Dine-in,Completed,,8370.0,0.0,1255.5,9625.5,Wallet
ORD00034615,CUST0007181,LOC0005,2025-03-10 18:35:16,Dine-in,Completed,,11060.0,0.0,1659.0,12719.0,Wallet
ORD00034616,CUST0020296,LOC0018,2025-03-10 18:35:58,Dine-in,Completed,,8660.0,0.0,1385.6,10045.6,Cash
ORD00034617,CUST0027884,LOC0018,2025-03-10 18:37:44,Dine-in,Completed,PROMO004,7250.0,500.0,1080.0,7830.0,Cash
ORD00034618,CUST0002493,LOC0023,2025-03-10 18:37:55,Dine-in,Completed,PROMO004,7320.0,500.0,1023.0,7843.0,Card
ORD00034619,CUST0008277,LOC0015,2025-03-10 18:38:03,Dine-in,Completed,,8070.0,0.0,1291.2,9361.2,Card
ORD00034620,CUST0030001,LOC0015,2025-03-10 18:38:10,App,Completed,,1250.0,0.0,200.0,1450.0,Wallet
ORD00034621,CUST0050238,LOC0023,2025-03-10 18:39:51,ThirdPartyDelivery,Completed,,16990.0,0.0,2548.5,19538.5,Online
ORD00034622,CUST0019909,LOC0023,2025-03-10 18:39:53,App,Completed,PROMO004,16010.0,499.99,2326.5,17836.51,Online
ORD00034623,CUST0027177,LOC0015,2025-03-10 18:40:19,Dine-in,Completed,PROMO004,15200.0,500.01,2352.0,17051.99,Card
ORD00034624,CUST0025922,LOC0023,2025-03-10 18:40:36,Dine-in,Completed,PROMO004,9630.0,500.0,1369.5,10499.5,Wallet
ORD00034625,CUST0008428,LOC0001,2025-03-10 18:41:55,Takeaway,Completed,,6350.0,0.0,952.5,7302.5,Cash
ORD00034626,CUST0014217,LOC0015,2025-03-10 18:42:37,Takeaway,Completed,,2000.0,0.0,320.0,2320.0,Card
ORD00034627,CUST0021500,LOC0020,2025-03-10 18:42:42,Website,Completed,,4070.0,0.0,610.5,4680.5,Wallet
ORD00034628,CUST0034293,LOC0021,2025-03-10 18:46:04,Dine-in,Completed,,4290.0,0.0,643.5,4933.5,Cash
ORD00034629,CUST0003824,LOC0003,2025-03-10 18:46:52,ThirdPartyDelivery,Completed,,4650.0,0.0,697.5,5347.5,Online
ORD00034630,CUST0038634,LOC0019,2025-03-10 18:46:52,Dine-in,Completed,,8730.0,0.0,1396.8,10126.8,Cash
ORD00034631,CUST0025049,LOC0004,2025-03-10 18:47:25,App,Completed,,4080.0,0.0,612.0,4692.0,Online
ORD00034632,CUST0007910,LOC0022,2025-03-10 18:47:51,Dine-in,Completed,,2060.0,0.0,309.0,2369.0,Card
ORD00034633,CUST0029703,LOC0015,2025-03-10 18:48:07,App,Completed,,2300.0,0.0,368.0,2668.0,Online
ORD00034634,CUST0022113,LOC0007,2025/08/14 25:61:00,Dine-in,Completed,,16820.0,0.0,2691.2,19511.2,Cash
ORD00034635,CUST0033358,LOC0012,2025-03-10 18:48:56,Dine-in,Completed,,9110.0,0.0,1366.5,10476.5,Cash
ORD00034636,CUST0037525,LOC0012,2025-03-10 18:49:56,Dine-in,Completed,,9460.0,0.0,1419.0,10879.0,Wallet
ORD00034637,CUST0044546,LOC0013,2025-03-10 18:50:44,Dine-in,Completed,,6220.0,0.0,933.0,7153.0,Card
ORD00034638,CUST0041357,LOC0020,2025-03-10 18:50:56,Dine-in,Completed,PROMO004,14980.0,500.0,2172.0,16652.0,Cash
ORD00034639,CUST0049511,LOC0019,2025-03-10 18:52:48,Dine-in,Completed,PROMO004,7870.0,500.0,1179.2,8549.2,Card
ORD00034640,CUST0045769,LOC0005,2025-03-10 18:52:56,App,Completed,,1760.0,0.0,264.0,2024.0,Online
ORD00034641,CUST0005045,LOC0004,2025-03-10 18:52:57,ThirdPartyDelivery,Cancelled,,4790.0,0.0,718.5,5508.5,Online
ORD00034642,CUST0003232,LOC0012,2025-03-10 18:53:03,Takeaway,Completed,,14630.0,0.0,2194.5,16824.5,Cash
ORD00034643,CUST0015611,LOC0019,2025-03-10 18:54:13,Dine-in,Completed,,14300.0,0.0,2288.0,16588.0,Card
ORD00034644,CUST0005366,LOC0016,2025-03-10 18:54:48,Dine-in,Completed,PROMO004,6410.0,500.0,945.6,6855.6,Card
ORD00034645,CUST0000553,LOC0007,2025-03-10 18:55:40,Website,Completed,PROMO004,7840.0,500.0,1174.4,8514.4,Wallet
ORD00034646,CUST0039358,LOC0008,2025-03-10 18:55:55,Website,Completed,,990.0,0.0,158.4,1148.4,Online
ORD00034647,CUST0022546,LOC0022,2025-03-10 18:56:57,Dine-in,Completed,,18140.0,0.0,2721.0,20861.0,Card
ORD00034648,CUST0032037,LOC0005,2025-03-10 18:57:43,Website,Completed,PROMO004,5870.0,500.0,805.5,6175.5,Online
ORD00034649,CUST0015111,LOC0017,2025-03-10 18:57:51,Dine-in,Completed,,2240.0,0.0,358.4,2598.4,Cash
ORD00034650,CUST0016173,LOC0023,2025-03-10 18:58:03,Dine-in,Completed,,6200.0,0.0,930.0,7130.0,Card
ORD00034651,CUST0036308,LOC0016,2025-03-10 18:58:35,App,Completed,,5000.0,0.0,800.0,5800.0,Online
ORD00034652,CUST0010764,LOC0012,2025-03-10 18:59:10,ThirdPartyDelivery,Cancelled,PROMO004,7970.0,500.0,1120.5,8590.5,Cash
ORD00034653,CUST0012679,LOC0023,2025-03-10 18:59:32,App,Completed,,5600.0,0.0,840.0,6440.0,Cash
ORD00034654,CUST0019758,LOC0005,2025-03-10 19:00:00,ThirdPartyDelivery,Completed,,8930.0,0.0,1339.5,10269.5,Cash
ORD00034655,CUST0006203,LOC0009,2025-03-10 19:00:43,Dine-in,Completed,,14670.0,0.0,2347.2,17017.2,Cash
ORD00034656,CUST0045544,LOC0011,2025-03-10 19:06:00,Website,Completed,PROMO004,5345.0,500.0,775.2,5620.2,Online
ORD00034657,CUST0006423,LOC0016,2025-03-10 19:07:05,App,Completed,,5970.0,0.0,955.2,6925.2,Wallet
ORD00034658,CUST0051567,LOC0005,2025-03-10 19:08:21,App,Completed,,7530.0,0.0,1129.5,8659.5,Card
ORD00034659,CUST0022703,LOC0019,2025-03-10 19:11:05,App,Completed,PROMO004,5440.0,500.0,790.4,5730.4,Online
ORD00034660,CUST0024755,LOC0023,2025-03-10 19:12:06,ThirdPartyDelivery,Completed,,7890.0,0.0,1183.5,9073.5,Cash
ORD00034661,CUST0008929,LOC0012,2025-03-10 19:13:08,Takeaway,Completed,,2940.0,0.0,441.0,3381.0,Card
ORD00034662,CUST0003115,LOC0018,2025-03-10 19:13:09,Dine-in,Completed,PROMO004,13450.0,500.0,2072.0,15022.0,Cash
ORD00034663,CUST0017951,LOC0001,2025-03-10 19:14:01,Dine-in,Completed,,11480.0,0.0,1722.0,13202.0,Card
ORD00034664,CUST0036686,LOC0015,2025-03-10 19:14:02,Dine-in,Completed,,5215.0,0.0,834.4,6049.4,Cash
ORD00034665,CUST0004611,LOC0025,2025-03-10 19:15:04,Dine-in,Completed,,3840.0,0.0,576.0,4416.0,Card
ORD00034666,CUST0025960,LOC0008,2025-03-10 19:15:39,Dine-in,Completed,,6420.0,0.0,1027.2,7447.2,Cash
ORD00034667,CUST0012091,LOC0014,2025-03-10 19:15:45,Dine-in,Completed,,12080.0,0.0,1812.0,13892.0,Wallet
ORD00034668,CUST0004768,LOC0025,2025-03-10 19:17:07,Dine-in,Completed,PROMO004,5560.0,500.0,759.0,5819.0,Cash
ORD00034669,CUST0050185,LOC0023,2025-03-10 19:18:04,App,Completed,,2360.0,0.0,354.0,2714.0,Cash
ORD00034669,CUST0050185,LOC0023,2025-03-10 19:18:04,App,Completed,,2360.0,0.0,354.0,2714.0,Cash
ORD00034670,CUST0003650,LOC0013,2025-03-10 19:18:28,Dine-in,Completed,,7535.0,0.0,1130.25,8665.25,Cash
ORD00034671,CUST0046099,LOC0004,2025-03-10 19:20:49,Dine-in,Completed,,8100.0,0.0,1215.0,9315.0,Wallet
ORD00034672,CUST0012027,LOC0022,2025-03-10 19:20:51,Dine-in,Completed,,7570.0,0.0,1135.5,8705.5,Cash
ORD00034673,CUST0017902,LOC0020,2025-03-10 19:21:11,Dine-in,Completed,PROMO004,5660.0,500.0,774.0,5934.0,Card
ORD00034674,CUST0016682,LOC0018,2025-03-10 19:21:27,Takeaway,Completed,PROMO004,17485.0,499.99,2717.6,19702.61,Wallet
ORD00034675,CUST0037415,LOC0017,2025-03-10 19:21:39,Dine-in,Cancelled,,4540.0,0.0,726.4,5266.4,Card
ORD00034675,CUST0037415,LOC0017,2025-03-10 19:21:39,Dine-in,Cancelled,,4540.0,0.0,726.4,5266.4,Card
ORD00034676,CUST0026540,LOC0015,2025-03-10 19:22:00,Dine-in,Completed,,3500.0,0.0,560.0,4060.0,Cash
ORD00034677,CUST0007743,LOC0008,2025-03-10 19:23:04,App,Completed,,9570.0,0.0,1531.2,11101.2,Online
ORD00034678,CUST0019123,LOC0010,2025-03-10 19:23:28,ThirdPartyDelivery,Completed,,990.0,0.0,158.4,1148.4,Cash
ORD00034679,CUST0022111,LOC0008,2025-03-10 19:23:50,Takeaway,Completed,,5310.0,0.0,849.6,6159.6,Card
ORD00034680,CUST0030133,LOC0004,2025-03-10 19:24:40,Dine-in,Completed,,4680.0,0.0,702.0,5382.0,Card
ORD00034681,CUST0035152,LOC0010,2025-03-10 19:25:11,Website,Completed,,2470.0,0.0,395.2,2865.2,Card
ORD00034682,CUST0030865,LOC0003,2025-03-10 19:26:00,Website,Completed,,6420.0,0.0,963.0,7383.0,Online
ORD00034683,CUST0043655,LOC0012,2025-03-10 19:26:05,Takeaway,Completed,,7190.0,0.0,1078.5,8268.5,Card
ORD00034684,CUST0039308,LOC0008,2025-03-10 19:26:27,Takeaway,Completed,,4690.0,0.0,750.4,5440.4,Card
ORD00034685,CUST0003373,LOC0001,2025-03-10 19:27:50,Dine-in,Completed,PROMO004,17850.0,499.99,2602.5,19952.51,Card
ORD00034686,CUST0010372,LOC0019,2025-03-10 19:28:43,Takeaway,Completed,PROMO004,12610.0,500.01,1937.6,14047.59,Wallet
ORD00034687,CUST0049255,LOC0012,2025-03-10 19:28:48,Takeaway,Completed,,3730.0,0.0,559.5,4289.5,Card
ORD00034687,CUST0049255,LOC0012,2025-03-10 19:28:48,Takeaway,Completed,,3730.0,0.0,559.5,4289.5,Card
ORD00034688,CUST0015579,LOC0014,2025-03-10 19:29:05,Takeaway,Completed,,3490.0,6240.57,523.5,4013.5,Cash
ORD00034689,CUST0041976,LOC0004,2025-03-10 19:30:01,Dine-in,Completed,PROMO004,17630.0,500.0,2569.5,19699.5,Card
ORD00034690,CUST0024234,LOC0005,2025-03-10 19:30:59,ThirdPartyDelivery,Completed,,4030.0,0.0,604.5,4634.5,Cash
ORD00034691,CUST0020458,LOC0018,2025-03-10 19:31:31,Website,Completed,,10130.0,0.0,1620.8,11750.8,Online
ORD00034692,CUST0049328,LOC0004,2025-03-10 19:31:39,Dine-in,Completed,,6400.0,0.0,960.0,7360.0,Cash
ORD00034693,CUST0016028,LOC0003,2025-03-10 19:32:20,Dine-in,Completed,,15500.0,0.0,2325.0,17825.0,Card
ORD00034694,CUST0025350,LOC0006,2025-03-10 19:32:56,Takeaway,Completed,PROMO004,10640.0,500.0,1521.0,11661.0,Card
ORD00034695,CUST0017664,LOC0008,2025-03-10 19:33:27,ThirdPartyDelivery,Completed,,2720.0,0.0,435.2,3155.2,Online
ORD00034696,CUST0045974,LOC0022,2025-03-10 19:33:31,Website,Completed,,980.0,0.0,147.0,1127.0,Online
ORD00034697,CUST0038904,LOC0015,2025-03-10 19:33:46,Dine-in,Completed,,3050.0,0.0,488.0,3538.0,Card
ORD00034698,CUST0033136,LOC0005,2025-03-10 19:35:36,App,Completed,,21430.0,0.0,3214.5,24644.5,Card
ORD00034698,CUST0033136,LOC0005,2025-03-10 19:35:36,App,Completed,,21430.0,0.0,3214.5,24644.5,Card
ORD00034699,CUST0000657,LOC0015,2025-03-10 19:35:46,ThirdPartyDelivery,Cancelled,PROMO004,4870.0,500.0,699.2,5069.2,Online
ORD00034700,,LOC0016,2025-03-10 19:36:01,ThirdPartyDelivery,Completed,,7760.0,0.0,1241.6,9001.6,Cash
ORD00034701,CUST0010282,LOC0003,2025-03-10 19:38:52,App,Completed,PROMO004,5410.0,500.0,736.5,5646.5,Wallet
ORD00034702,CUST0054906,LOC0012,2025-03-10 19:39:35,Takeaway,Completed,,3740.0,0.0,561.0,4301.0,Cash
ORD00034703,CUST0048920,LOC0016,2025-03-10 19:40:07,Dine-in,Completed,,17300.0,0.0,2768.0,20068.0,Cash
ORD00034704,CUST0025200,LOC0011,2025-03-10 19:40:30,App,Completed,,5420.0,0.0,867.2,6287.2,Card
ORD00034705,CUST0025144,LOC0002,2025-03-10 19:40:32,Dine-in,Completed,,7170.0,0.0,1075.5,8245.5,Cash
ORD00034706,,LOC0002,2025-03-10 19:40:35,Dine-in,Completed,,3930.0,0.0,589.5,4519.5,Wallet
ORD00034707,CUST0020752,LOC0002,2025-03-10 19:41:01,ThirdPartyDelivery,Completed,,13480.0,0.0,2022.0,15502.0,Online
ORD00034708,CUST0048650,LOC0006,2025-03-10 19:41:10,Dine-in,Completed,PROMO004,7280.0,500.0,1017.0,7797.0,Cash
ORD00034709,CUST0037253,LOC0003,2025-03-10 19:41:47,Takeaway,Completed,PROMO004,24190.0,500.0,3553.5,27243.5,Cash
ORD00034710,CUST0054191,LOC0019,2025-03-10 19:43:48,Website,Cancelled,,2580.0,0.0,412.8,2992.8,Card
ORD00034711,CUST0051612,LOC0025,2025-03-10 19:43:53,ThirdPartyDelivery,Cancelled,,11100.0,0.0,1665.0,12765.0,Cash
ORD00034712,CUST0000848,LOC0008,2025-03-10 19:44:00,Dine-in,Completed,PROMO004,8840.0,500.0,1334.4,9674.4,Card
ORD00034713,CUST0028953,LOC0002,2025-03-10 19:44:49,Dine-in,Completed,,5630.0,0.0,844.5,6474.5,Cash
ORD00034714,CUST0001660,LOC0012,2025-03-10 19:45:46,Website,Completed,PROMO004,3380.0,500.0,432.0,3312.0,Online
ORD00034715,CUST0046333,LOC0013,2025-03-10 19:47:20,Website,Completed,,7790.0,0.0,1168.5,8958.5,Online
