customer_id,signup_date,age_group,gender,home_location_id,preferred_channel,loyalty_member
CUST0010753,2022-03-22,25-34,Male,LOC0001,Takeaway,False
CUST0010754,2024-08-23,35-44,Female,LOC0007,Takeaway,False
CUST0010755,2025-07-13,25-34,Female,,ThirdPartyDelivery,False
CUST0010756,2023-04-04,25-34,Undisclosed,LOC0001,Dine-in,True
CUST0010757,2022-07-17,25-34,Female,LOC0017,Takeaway,False
CUST0010758,2024-05-24,18-24,Female,,Dine-in,False
CUST0010759,2022-06-11,25-34,Male,LOC0007,ThirdPartyDelivery,False
CUST0010760,2024-02-07,18-24,Undisclosed,LOC0013,Dine-in,False
CUST0010761,2022-11-16,18-24,Female,LOC0005,App,False
CUST0010762,15-07-2025,18-24,Female,LOC0018,Dine-in,False
CUST0010763,2024-02-03,25-34,Female,LOC0012,ThirdPartyDelivery,False
CUST0010764,2025-01-12,35-44,Male,LOC0018,Takeaway,False
CUST0010765,2024-11-21,18-24,Female,LOC0018,Dine-in,False
CUST0010766,2025-10-23,18-24,Female,LOC3936,App,False
CUST0010767,2022-03-30,25-34,Male,LOC0004,Dine-in,False
CUST0010768,2025-05-06,35-44,Female,LOC0025,Website,False
CUST0010769,2025-11-20,18-24,Female,LOC0015,App,True
CUST0010770,2022-11-10,25-34,Male,LOC0013,App,False
CUST0010771,2023-07-17,25-34,Male,LOC0017,App,False
CUST0010772,2024-10-02,45-54,Male,,Website,False
CUST0010773,2025-05-10,35-44,Female,LOC0003,Dine-in,False
CUST0010774,2023-10-29,25-34,Female,LOC0009,ThirdPartyDelivery,False
CUST0010775,2023-08-06,25-34,Male,LOC0015,Dine-in,False
CUST0010776,2023-01-29,25-34,Undisclosed,LOC0023,Dine-in,True
CUST0010777,2024-06-26,25-34,Male,LOC0016,App,False
CUST0010778,2022-01-24,45-54,Male,LOC0020,Dine-in,False
CUST0010779,2022-06-24,18-24,Female,LOC0023,Dine-in,False
CUST0010780,2022-06-25,45-54,Male,LOC0017,Dine-in,False
CUST0010781,2023-11-14,18-24,Female,,ThirdPartyDelivery,True
CUST0010782,2021-08-16,18-24,Male,LOC0023,App,True
CUST0010783,2025-01-01,25-34,Undisclosed,LOC0014,Takeaway,False
CUST0010784,2022-06-27,25-34,Female,LOC0014,ThirdPartyDelivery,False
CUST0010785,2025-01-17,25-34,Male,LOC0017,App,True
CUST0010786,2025-01-31,55+,Undisclosed,,Website,False
CUST0010787,2023-08-12,25-34,Female,LOC0005,App,True
CUST0010788,2024-03-01,18-24,Male,LOC0004,Takeaway,False
CUST0010789,2023-07-23,18-24,Female,LOC0012,Dine-in,True
CUST0010790,2024-08-26,25-34,Male,LOC0013,Takeaway,True
CUST0010791,2023-09-17,35-44,Male,LOC0022,Website,False
CUST0010792,2025-08-16,18-24,Female,LOC0023,Takeaway,True
CUST0010793,2022-12-15,35-44,Male,LOC0009,Dine-in,True
CUST0010794,2025-12-07,45-54,Female,LOC0016,Dine-in,False
CUST0010795,2025-04-07,35-44,Male,LOC0014,Takeaway,False
CUST0010796,2025-09-12,55+,Female,LOC0001,ThirdPartyDelivery,False
CUST0010797,2024-11-17,55+,Female,LOC0014,Dine-in,False
CUST0010798,2025-09-15,55+,Male,LOC0013,Takeaway,False
CUST0010799,2025-06-17,35-44,Female,,Dine-in,False
CUST0010800,2025-11-04,25-34,Male,LOC0012,Takeaway,False
CUST0010801,2023-11-08,45-54,Male,LOC0007,Dine-in,False
CUST0010802,2024-02-10,35-44,Male,LOC0018,Dine-in,False
CUST0010803,2022-02-05,18-24,Male,LOC0007,Dine-in,False
CUST0010804,2024-03-30,25-34,Male,LOC0008,Dine-in,False
CUST0010805,2022-02-10,25-34,Male,LOC0014,ThirdPartyDelivery,True
CUST0010806,2022-02-19,25-34,Female,LOC0011,App,False
CUST0010807,2021-09-11,35-44,Male,LOC0017,ThirdPartyDelivery,True
CUST0010808,2025-01-06,25-34,Male,LOC0001,Dine-in,False
CUST0010809,2023-01-12,55+,Male,LOC0021,Dine-in,False
CUST0010810,2025-11-03,55+,Female,LOC0002,App,True
CUST0010811,2025-07-27,35-44,Female,LOC0012,Dine-in,False
CUST0010812,2024-01-31,55+,Male,LOC0021,App,True
CUST0010813,2023-07-16,45-54,Male,LOC0022,App,False
CUST0010814,2023-06-07,25-34,Female,,Dine-in,False
CUST0010815,2022-11-17,25-34,Female,LOC0001,Takeaway,False
CUST0010816,2025-05-21,18-24,Male,LOC0012,ThirdPartyDelivery,False
CUST0010817,2025-11-27,45-54,Female,LOC0004,Dine-in,False
CUST0010818,2022-06-14,25-34,Male,,Website,False
CUST0010819,2024-03-30,55+,Female,LOC0018,Website,False
CUST0010820,2022-09-04,35-44,Male,LOC0003,Takeaway,True
CUST0010821,2025-09-03,35-44,Female,,Dine-in,True
CUST0010822,2022-07-27,18-24,Undisclosed,LOC0002,Website,True
CUST0010823,2025-11-20,35-44,Male,LOC0003,Takeaway,False
CUST0010824,2023-03-04,25-34,Female,LOC0008,Takeaway,False
CUST0010825,2025-04-03,45-54,Male,LOC0018,ThirdPartyDelivery,False
CUST0010826,2025-10-12,35-44,Male,LOC0007,Dine-in,False
CUST0010827,2025-04-11,18-24,Female,LOC0005,Dine-in,False
CUST0010828,2023-03-13,45-54,Female,LOC0017,App,True
CUST0010829,2023-05-31,25-34,Male,LOC0015,ThirdPartyDelivery,False
CUST0010830,2025-06-23,25-34,Female,LOC0020,App,False
CUST0010831,2023-04-12,25-34,Female,LOC0023,Dine-in,False
CUST0010832,2023-01-07,25-34,Undisclosed,LOC0014,App,False
CUST0010833,2023-03-15,35-44,Female,LOC0004,App,True
CUST0010834,2022-01-19,35-44,Female,LOC0014,App,True
CUST0010835,2022-01-15,18-24,Male,LOC0014,App,False
CUST0010836,2023-02-07,35-44,Female,LOC0018,Dine-in,False
CUST0010837,2025-04-14,45-54,Male,LOC0014,Takeaway,False
CUST0010838,2025-10-26,55+,Male,LOC0009,Takeaway,False
CUST0010839,2024-09-18,25-34,Male,LOC0009,App,False
CUST0010840,2022-10-29,45-54,Female,,Takeaway,False
CUST0010841,2023-08-22,18-24,Male,LOC0016,ThirdPartyDelivery,False
CUST0010842,2025-12-04,25-34,Female,LOC0022,Website,False
CUST0010843,2022-03-11,18-24,Male,LOC0010,ThirdPartyDelivery,False
CUST0010844,2025-10-01,35-44,Male,LOC0002,App,False
CUST0010845,2022-02-19,25-34,Male,LOC0014,ThirdPartyDelivery,False
CUST0010846,2022-06-20,55+,Female,LOC0002,Website,False
CUST0010847,2024-08-03,35-44,Male,LOC0007,Takeaway,True
CUST0010848,2024-07-10,35-44,Male,LOC0022,Dine-in,False
CUST0010849,2024-04-14,25-34,Male,LOC0003,Takeaway,True
CUST0010850,2022-02-09,35-44,Undisclosed,LOC0025,App,True
CUST0010851,2024-03-19,25-34,Undisclosed,LOC0001,ThirdPartyDelivery,False
CUST0010852,2023-08-08,35-44,Male,LOC0002,Dine-in,False
CUST0010853,2021-12-16,25-34,Male,LOC0020,App,True
CUST0010854,2022-05-20,25-34,Male,LOC0004,ThirdPartyDelivery,False
CUST0010855,2024-12-11,45-54,Female,LOC0005,App,False
CUST0010856,2022-03-16,25-34,Male,LOC0020,App,False
CUST0010857,2025-11-29,25-34,Female,LOC0020,App,True
CUST0010858,2024-07-18,25-34,Female,LOC0017,Website,True
CUST0010859,2022-02-03,25-34,Female,LOC0004,ThirdPartyDelivery,False
CUST0010860,20250612,25-34,Female,LOC0009,App,False
CUST0010861,2022-10-31,35-44,Male,LOC0014,Dine-in,False
CUST0010862,2025-12-20,25-34,Male,LOC0013,ThirdPartyDelivery,False
CUST0010863,2022-07-04,35-44,Male,LOC0005,Website,False
CUST0010864,2022-07-21,18-24,Male,LOC0017,Takeaway,True
CUST0010865,2024-11-14,18-24,Male,LOC0009,App,False
CUST0010866,2022-01-27,45-54,Male,LOC0008,Dine-in,False
CUST0010867,2025-09-07,18-24,Male,LOC0023,App,False
CUST0010868,2024-02-11,45-54,Female,LOC0003,Dine-in,False
CUST0010869,2023-04-28,35-44,Male,LOC0008,Takeaway,True
CUST0010870,2023-08-18,35-44,Male,LOC0022,Dine-in,True
CUST0010871,2022-06-19,45-54,Female,LOC0018,Dine-in,True
CUST0010872,2024-09-23,25-34,Male,LOC0017,App,False
CUST0010873,2022-02-20,18-24,Female,,App,False
CUST0010874,2025-10-17,55+,Male,,Dine-in,False
CUST0010875,2024-02-14,18-24,Female,LOC0009,App,False
CUST0010876,2021-10-11,18-24,Male,LOC0005,App,False
CUST0010877,2022-03-29,18-24,Male,LOC0007,App,False
CUST0010878,2022-10-11,18-24,Female,LOC0018,App,False
CUST0010879,2025-05-08,25-34,Male,LOC0021,Takeaway,False
CUST0010880,2022-12-01,35-44,Male,LOC0022,Dine-in,False
CUST0010881,2024-07-11,18-24,Male,LOC0018,App,False
CUST0010882,2025-10-24,25-34,Male,LOC0004,Dine-in,False
CUST0010883,2023-04-03,55+,Female,LOC0001,Dine-in,False
CUST0010884,2023-09-15,45-54,Female,LOC0008,Dine-in,False
CUST0010885,2023-10-20,55+,Female,LOC0006,Dine-in,True
CUST0010886,2022-10-24,25-34,Female,LOC0014,Website,False
CUST0010887,2023-06-12,45-54,Female,LOC0013,Dine-in,False
CUST0010888,2022-08-24,18-24,Female,LOC0016,Website,False
CUST0010889,2024-11-25,25-34,Male,LOC0013,ThirdPartyDelivery,False
CUST0010890,2023-07-27,18-24,Male,LOC0025,ThirdPartyDelivery,False
CUST0010891,2023-04-08,45-54,Female,LOC0008,App,False
CUST0010892,2025-06-20,45-54,Female,LOC0017,Dine-in,False
CUST0010893,2023-04-20,25-34,Male,LOC0009,Dine-in,True
CUST0010894,2025-03-30,25-34,Undisclosed,LOC0008,ThirdPartyDelivery,True
CUST0010895,2022-11-26,25-34,Female,LOC0016,Dine-in,True
CUST0010896,2025-02-05,18-24,Male,LOC0001,App,True
CUST0010897,2024-10-21,45-54,Undisclosed,LOC0006,Dine-in,False
CUST0010898,2024-01-03,35-44,Female,LOC0004,Dine-in,False
CUST0010899,2022-06-27,35-44,Female,LOC0018,Dine-in,False
CUST0010900,2022-03-23,25-34,Male,LOC0002,App,False
CUST0010901,2023-07-20,18-24,Male,LOC0023,Dine-in,False
CUST0010902,2023-07-09,25-34,Male,LOC0024,Website,False
CUST0010903,2022-03-22,45-54,Undisclosed,LOC0018,Dine-in,False
CUST0010904,2025-06-22,45-54,Male,LOC0014,Dine-in,False
CUST0010905,2022-04-27,45-54,Male,LOC0025,Takeaway,True
CUST0010906,2023-11-28,45-54,Male,LOC0004,App,False
CUST0010907,2025-12-09,45-54,Male,,Website,False
CUST0010908,2022-01-09,25-34,Female,,App,True
CUST0010909,2025-12-14,25-34,Male,LOC0015,Takeaway,False
CUST0010910,2025-02-20,25-34,Female,LOC0013,Dine-in,False
CUST0010911,2024-03-13,25-34,Female,LOC0015,ThirdPartyDelivery,False
CUST0010912,2025-05-24,25-34,Male,LOC0010,App,False
CUST0010913,2025-12-02,25-34,Female,LOC0022,Dine-in,True
CUST0010914,2025-12-18,45-54,Undisclosed,LOC0002,Takeaway,False
CUST0010915,2023-12-31,35-44,Female,LOC0004,Takeaway,False
CUST0010916,2025-10-07,25-34,Female,LOC0008,ThirdPartyDelivery,False
CUST0010917,2024-11-27,18-24,Female,LOC0004,Dine-in,False
CUST0010918,2025-07-10,55+,Male,LOC0009,App,True
CUST0010919,2022-05-05,55+,Male,LOC0018,ThirdPartyDelivery,True
CUST0010920,2024-07-21,55+,Female,LOC0018,Dine-in,False
CUST0010921,2023-03-25,18-24,Male,LOC0005,App,False
CUST0010922,2024-01-24,45-54,Female,LOC0020,ThirdPartyDelivery,False
CUST0010923,2025-06-19,18-24,Male,,Takeaway,False
CUST0010924,2022-11-10,35-44,Female,LOC0002,Dine-in,True
CUST0010925,2022-09-30,18-24,Male,LOC0016,App,False
CUST0010926,2025-04-29,55+,Male,LOC0018,Takeaway,True
CUST0010927,2022-04-10,25-34,Male,LOC0009,ThirdPartyDelivery,False
CUST0010928,2023-02-17,25-34,Male,,Takeaway,False
CUST0010929,2024-04-29,18-24,Female,LOC0003,Website,False
CUST0010930,2022-07-27,25-34,Male,LOC0008,Dine-in,False
CUST0010931,2025-11-16,35-44,Male,LOC0023,Dine-in,False
CUST0010932,2023-10-28,25-34,Female,LOC0001,App,True
CUST0010933,2025-10-12,25-34,Male,LOC0007,Takeaway,True
CUST0010934,2025-07-18,45-54,Male,LOC0023,Dine-in,False
CUST0010935,2024-07-22,18-24,Female,LOC0002,App,False
CUST0010936,2022-12-20,35-44,Undisclosed,LOC0001,Takeaway,True
CUST0010937,2024-01-04,18-24,Male,LOC0020,App,False
CUST0010938,2024-08-03,18-24,Female,LOC0018,ThirdPartyDelivery,False
CUST0010939,2025-06-09,35-44,Female,LOC0004,Dine-in,False
CUST0010940,2025-05-15,45-54,Undisclosed,LOC0007,Takeaway,False
CUST0010941,2024-06-20,18-24,Female,LOC0004,App,False
CUST0010942,2023-05-31,18-24,Male,LOC0016,Website,True
CUST0010943,2024-04-26,55+,Male,LOC0014,Dine-in,False
CUST0010944,2025-13-07,18-24,Female,LOC0022,ThirdPartyDelivery,False
CUST0010945,2024-09-22,35-44,Male,LOC0009,Dine-in,False
CUST0010946,2022-03-27,45-54,Female,LOC0015,Dine-in,False
CUST0010947,2025-10-28,55+,Female,LOC0023,Dine-in,False
CUST0010948,2025-11-05,45-54,Male,LOC0017,Dine-in,False
CUST0010949,2025-02-16,35-44,Female,LOC0023,Takeaway,False
CUST0010950,2022-06-07,35-44,Female,LOC0005,Takeaway,True
CUST0010951,2023-09-28,35-44,Male,LOC0015,Takeaway,True
CUST0010952,2023-11-20,25-34,Female,LOC0022,ThirdPartyDelivery,False
CUST0010953,2023-02-12,55+,Male,LOC0004,ThirdPartyDelivery,False
CUST0010954,2025-08-27,25-34,Female,LOC0013,App,False
CUST0010955,2023-08-09,25-34,Female,LOC0007,ThirdPartyDelivery,False
CUST0010956,2024-06-09,25-34,Male,,App,True
CUST0010957,2025-11-17,35-44,Female,LOC0021,App,False
CUST0010958,2022-04-19,35-44,Female,LOC0007,App,False
CUST0010959,2023-08-20,25-34,Male,LOC0004,Dine-in,True
CUST0010960,2023-12-19,25-34,Male,LOC0007,ThirdPartyDelivery,False
CUST0010961,2024-11-23,25-34,Female,LOC0016,Website,False
CUST0010962,2023-01-10,18-24,Male,LOC0014,App,False
CUST0010963,2025-02-15,25-34,Male,LOC0019,App,False
CUST0010964,2025-10-24,25-34,Female,LOC0017,Dine-in,True
CUST0010965,2024-08-21,35-44,Male,LOC0010,ThirdPartyDelivery,False
CUST0010966,2024-09-28,35-44,Undisclosed,LOC0025,Dine-in,False
CUST0010967,2024-05-10,55+,Male,LOC0013,Takeaway,False
CUST0010968,2025-02-10,35-44,Female,LOC0023,App,False
CUST0010969,2021-06-14,35-44,Female,LOC0008,Dine-in,True
CUST0010970,2024-02-07,35-44,Male,LOC0019,App,False
CUST0010971,2022-09-04,25-34,Male,LOC0006,ThirdPartyDelivery,True
CUST0010972,2022-11-26,25-34,Female,LOC0017,Website,False
CUST0010973,2025-09-07,25-34,Male,LOC0019,App,False
CUST0010974,2022-06-12,18-24,Male,LOC0014,Takeaway,False
CUST0010975,2025-05-05,18-24,Female,LOC0010,Takeaway,False
CUST0010976,2025-03-05,35-44,Female,LOC0017,Dine-in,False
CUST0010977,2024-02-05,55+,Undisclosed,LOC0019,Takeaway,True
CUST0010978,2025-02-21,35-44,Male,LOC0023,Takeaway,False
CUST0010979,2022-01-18,35-44,Female,LOC0018,App,False
CUST0010980,2022-02-25,25-34,Male,,Dine-in,False
CUST0010981,2022-07-24,25-34,Male,LOC0023,Dine-in,False
CUST0010982,2025-03-26,35-44,Female,LOC0005,Dine-in,True
CUST0010983,2024-12-03,35-44,Female,LOC0017,ThirdPartyDelivery,False
CUST0010984,2025-05-16,25-34,Undisclosed,LOC0022,Takeaway,False
CUST0010985,2022-11-25,35-44,Female,LOC0003,Dine-in,False
CUST0010986,2022-05-18,25-34,Male,LOC0001,ThirdPartyDelivery,False
CUST0010987,2025-11-14,18-24,Female,LOC0019,Dine-in,False
CUST0010988,2025-03-26,45-54,Female,,Dine-in,False
CUST0010989,2023-11-20,18-24,Female,,Dine-in,True
CUST0010990,2024-05-25,18-24,Female,LOC0005,Dine-in,True
CUST0010991,2024-11-30,18-24,Male,LOC0003,App,False
CUST0010992,2024-12-28,45-54,Male,LOC0011,Dine-in,True
CUST0010993,2022-12-30,35-44,Male,LOC0023,Dine-in,False
CUST0010994,2022-09-25,18-24,Male,LOC0006,Dine-in,True
CUST0010995,2023-06-20,25-34,Male,LOC0019,App,False
CUST0010996,2022-02-22,35-44,Male,LOC0006,App,False
CUST0010997,2023-05-09,25-34,Male,LOC0016,Dine-in,False
CUST0010998,2025-06-01,35-44,Male,,Dine-in,True
CUST0010999,2022-07-31,25-34,Male,LOC0022,Website,False
CUST0011000,2025-03-12,45-54,Female,LOC0017,Website,False
CUST0011001,2024-07-25,35-44,Male,LOC0009,Dine-in,False
CUST0011002,2025-10-05,45-54,Female,LOC0006,App,False
CUST0011003,2022-12-04,25-34,Female,LOC0004,Takeaway,False
CUST0011004,2024-10-22,25-34,Female,LOC0004,ThirdPartyDelivery,False
CUST0011005,2025-01-15,18-24,Female,,Takeaway,False
CUST0011006,2024-04-25,45-54,Female,LOC0008,Dine-in,False
CUST0011007,2023-01-05,55+,Female,LOC0004,Takeaway,False
CUST0011008,2025-08-30,18-24,Male,LOC0023,App,False
CUST0011009,2024-02-01,35-44,Female,LOC0013,Website,False
CUST0011010,2024-02-28,25-34,Male,LOC0020,App,False
CUST0011011,2022-09-25,25-34,Male,LOC0009,ThirdPartyDelivery,False
CUST0011012,2025-01-31,18-24,Male,LOC0024,Takeaway,True
CUST0011013,2024-05-23,35-44,Female,LOC0020,Dine-in,True
CUST0011014,2025-01-13,18-24,Female,LOC0022,Dine-in,False
CUST0011015,2023-05-27,45-54,Male,,Dine-in,True
CUST0011016,2022-07-06,25-34,Male,,Dine-in,False
CUST0011017,2022-02-03,55+,Male,LOC0020,Takeaway,False
CUST0011018,2025-11-18,55+,Female,LOC0008,Dine-in,False
CUST0011019,2023-09-09,25-34,Male,LOC0022,Website,True
CUST0011020,2022-08-18,55+,Male,LOC0017,Dine-in,True
CUST0011021,2021-12-25,45-54,Female,LOC0015,ThirdPartyDelivery,True
CUST0011022,2025-01-27,25-34,Female,LOC0014,App,False
CUST0011023,2023-11-13,25-34,Female,LOC0004,Dine-in,False
CUST0011024,2025-03-08,35-44,Male,LOC0016,Takeaway,False
CUST0011025,2022-11-11,25-34,Male,LOC0012,App,True
CUST0011026,2025-07-03,18-24,Male,LOC0018,Dine-in,False
CUST0011027,2022-06-29,35-44,Female,,Dine-in,True
CUST0011028,2025-01-15,35-44,Male,LOC0001,App,True
CUST0011029,2023-07-28,18-24,Male,LOC0018,App,False
CUST0011030,2023-10-19,25-34,Male,LOC0019,Dine-in,False
CUST0011031,2025-12-14,45-54,Female,LOC0008,Takeaway,False
CUST0011032,2025-01-26,18-24,Female,LOC0006,ThirdPartyDelivery,False
CUST0011033,2022-04-10,25-34,Male,LOC0003,App,True
CUST0011034,2025-10-06,35-44,Female,LOC0018,Website,False
CUST0011035,2024-01-27,55+,Male,,Website,False
CUST0011036,2025-06-05,25-34,Undisclosed,LOC0016,App,False
CUST0011037,2022-01-19,45-54,Male,LOC0010,Dine-in,False
CUST0011038,2023-09-09,25-34,Female,LOC0013,Website,False
CUST0011039,2022-11-30,25-34,Male,LOC0017,App,True
CUST0011040,2025-11-14,18-24,Undisclosed,LOC0008,App,False
CUST0011041,2024-03-11,25-34,Female,LOC0021,Website,False
CUST0011042,2023-05-23,35-44,Male,LOC0023,Dine-in,False
CUST0011043,2023-02-23,35-44,Male,,Dine-in,False
CUST0011044,2025-08-11,45-54,Male,LOC0005,Dine-in,False
CUST0011045,2023-05-20,18-24,Male,LOC0004,App,False
CUST0011046,2025-01-24,18-24,Male,LOC0011,App,False
CUST0011047,2024-03-12,25-34,Male,LOC0019,ThirdPartyDelivery,False
CUST0011048,2025-06-22,25-34,Male,LOC0023,App,False
CUST0011049,2022-12-08,18-24,Male,LOC0020,Dine-in,False
CUST0011050,2025-10-24,18-24,Male,LOC0016,Dine-in,False
CUST0011051,2023-06-26,25-34,Female,LOC0004,App,False
CUST0011052,2022-07-22,18-24,Female,LOC0025,App,False
CUST0011053,2022-09-10,18-24,Male,,ThirdPartyDelivery,False
CUST0011054,2022-01-12,35-44,Male,LOC0025,Dine-in,False
CUST0011055,2022-11-25,25-34,Female,LOC0021,ThirdPartyDelivery,True
CUST0011056,2022-06-02,18-24,Female,,App,False
CUST0011057,2022-07-22,25-34,Female,LOC0003,App,False
CUST0011058,2025-03-17,25-34,Male,LOC0019,Dine-in,True
CUST0011059,2025-04-22,35-44,Male,LOC0018,Takeaway,True
CUST0011060,2025-09-03,18-24,Male,,App,False
CUST0011061,2024-10-17,18-24,Female,LOC0018,ThirdPartyDelivery,False
CUST0011062,2025-03-14,25-34,Female,LOC0018,App,False
CUST0011063,2023-07-09,18-24,Male,LOC0005,App,False
CUST0011064,2023-11-05,35-44,Female,LOC0004,Dine-in,False
CUST0011065,2025-02-05,45-54,Female,LOC0025,Takeaway,False
CUST0011066,2022-03-27,35-44,Female,LOC0007,Dine-in,True
CUST0011067,2025-03-29,35-44,Female,LOC0008,Takeaway,True
CUST0011068,2025-05-23,55+,Male,LOC0020,App,False
CUST0011069,2024-02-22,18-24,Male,LOC0014,App,True
CUST0011070,2022-04-30,45-54,Female,LOC0005,App,False
CUST0011071,2025-05-29,18-24,Female,,Takeaway,False
CUST0011072,2024-01-20,25-34,Female,LOC0016,App,False
CUST0011073,2024-03-04,55+,Undisclosed,LOC0001,Dine-in,False
CUST0011074,2024-01-30,25-34,Male,LOC0010,App,True
CUST0011075,2025-11-21,18-24,Undisclosed,LOC0012,ThirdPartyDelivery,False
CUST0011076,2023-09-15,25-34,Male,LOC0021,ThirdPartyDelivery,False
CUST0011077,2025-02-13,55+,Female,LOC0009,App,False
CUST0011078,2025-02-27,25-34,Male,LOC0010,Dine-in,True
CUST0011079,2031-07-22,35-44,Male,LOC0009,Dine-in,False
CUST0011080,2023-11-03,35-44,Female,LOC0018,Website,False
CUST0011081,2022-10-27,18-24,Undisclosed,LOC0012,ThirdPartyDelivery,True
CUST0011082,2025-09-12,25-34,Female,LOC0020,Dine-in,False
CUST0011083,2022-07-01,18-24,Female,LOC0023,App,True
CUST0011084,2025-01-29,35-44,Male,LOC0022,Dine-in,False
CUST0011085,2023-09-15,45-54,Male,LOC0023,App,True
CUST0011086,2023-04-14,18-24,Female,LOC0005,Takeaway,True
CUST0011087,2025-09-09,18-24,Female,LOC0010,ThirdPartyDelivery,False
CUST0011088,2025-10-17,25-34,Male,LOC0016,ThirdPartyDelivery,False
CUST0011089,2025-08-23,25-34,Female,LOC0004,ThirdPartyDelivery,False
CUST0011090,2025-06-17,18-24,Female,LOC0019,Takeaway,False
CUST0011091,2023-12-06,35-44,Male,LOC0016,Dine-in,False
CUST0011092,2022-08-04,18-24,Female,LOC0011,Dine-in,False
CUST0011093,2024-03-25,25-34,Female,,Takeaway,False
CUST0011094,2025-03-11,35-44,Female,LOC0004,ThirdPartyDelivery,False
CUST0011095,2022-04-13,25-34,Male,,Dine-in,False
CUST0011096,2025-08-13,35-44,Male,LOC0010,Takeaway,False
CUST0011097,2022-01-08,25-34,Female,LOC0016,Dine-in,True
CUST0011098,2022-11-08,25-34,Female,,ThirdPartyDelivery,True
CUST0011099,2022-11-14,25-34,Female,,Takeaway,False
CUST0011100,2022-04-14,18-24,Female,,App,False
CUST0011101,2022-08-25,35-44,Male,LOC0025,Dine-in,True
CUST0011102,2025-07-04,18-24,Male,LOC0005,Dine-in,False
CUST0011103,2025-11-15,25-34,Male,LOC0023,ThirdPartyDelivery,False
CUST0011104,2022-12-10,55+,Female,LOC0017,Takeaway,False
CUST0011105,2099-12-31,35-44,Male,LOC0022,Dine-in,False
CUST0011106,2022-09-29,25-34,Undisclosed,LOC0008,ThirdPartyDelivery,True
CUST0011107,2022-01-07,18-24,Female,LOC0001,App,False
CUST0011108,2025-04-02,25-34,Male,LOC0008,ThirdPartyDelivery,False
CUST0011109,2023-02-01,35-44,Male,LOC0018,Takeaway,False
CUST0011110,2025-12-09,18-24,Female,LOC0018,Dine-in,False
CUST0011111,2025-05-06,18-24,Male,LOC0018,App,False
CUST0011112,2025-10-05,55+,Female,LOC0019,Dine-in,True
CUST0011113,2024-06-03,35-44,Male,LOC0007,Takeaway,False
CUST0011114,2025-02-10,18-24,Female,LOC0023,Dine-in,False
CUST0011115,2024-12-26,18-24,Male,,ThirdPartyDelivery,True
CUST0011116,2023-02-26,35-44,Male,LOC0016,Dine-in,False
CUST0011117,2025-10-20,18-24,Female,LOC0015,App,False
CUST0011118,2025-08-18,25-34,Female,,Dine-in,False
CUST0011119,2022-08-11,18-24,Male,LOC0006,Takeaway,False
CUST0011120,2024-12-14,45-54,Female,LOC0013,Dine-in,False
CUST0011121,2025-02-25,25-34,Female,LOC0005,App,True
CUST0011122,2025-08-04,25-34,Undisclosed,LOC0024,ThirdPartyDelivery,False
CUST0011123,2023-03-19,18-24,Male,LOC0009,App,True
CUST0011124,2022-08-08,45-54,Male,LOC0022,ThirdPartyDelivery,True
CUST0011125,2023-01-17,25-34,Male,LOC0001,App,True
CUST0011126,2024-02-10,18-24,Female,LOC0015,App,True
CUST0011127,2025-11-21,25-34,Male,LOC0021,ThirdPartyDelivery,False
CUST0011128,2023-04-07,35-44,Female,LOC0003,ThirdPartyDelivery,False
CUST0011129,2025-12-07,25-34,Male,LOC0008,Takeaway,False
CUST0011130,2024-11-15,35-44,Male,LOC0017,Dine-in,False
CUST0011131,2025-07-03,35-44,Male,LOC0002,App,False
CUST0011132,2027-11-05,35-44,Male,LOC0019,Dine-in,True
CUST0011133,2025-10-20,25-34,Male,LOC0002,Dine-in,True
CUST0011134,2023-06-10,18-24,Male,LOC0014,Takeaway,False
CUST0011135,2023-04-17,25-34,Female,LOC0005,ThirdPartyDelivery,False
CUST0011136,2022-09-15,35-44,Undisclosed,LOC0014,Dine-in,False
CUST0011137,2025-11-25,18-24,Male,LOC0010,Takeaway,False
CUST0011138,2025-03-20,35-44,Female,LOC0025,App,True
CUST0011139,2025-10-31,35-44,Male,LOC0023,Dine-in,False
CUST0011140,2023-08-21,25-34,Undisclosed,LOC0007,ThirdPartyDelivery,True
CUST0011141,2022-08-17,18-24,Undisclosed,LOC0005,Website,False
CUST0011142,2025-08-08,25-34,Male,LOC0006,App,False
CUST0011143,2022-07-27,18-24,Female,LOC0024,Takeaway,False
CUST0011144,2023-07-30,35-44,Undisclosed,LOC0013,App,False
CUST0011145,2024-02-16,45-54,Male,LOC0018,Dine-in,False
CUST0011146,2025-10-07,35-44,Female,,Dine-in,False
CUST0011147,2023-12-08,35-44,Male,LOC0023,Dine-in,False
CUST0011148,2024-12-04,25-34,Male,LOC0019,App,False
CUST0011149,2025-12-01,45-54,Female,LOC0009,Dine-in,False
CUST0011150,2025-03-14,35-44,Male,LOC0001,Dine-in,False
CUST0011151,2024-09-27,25-34,Female,,App,False
CUST0011152,2022-03-01,25-34,Male,LOC0011,Dine-in,False
CUST0011153,2024-03-26,18-24,Male,LOC0025,App,False
CUST0011154,2023-09-13,18-24,Female,LOC0011,App,False
CUST0011155,2022-01-31,25-34,Female,LOC0005,App,False
CUST0011156,2022-12-04,35-44,Male,LOC0018,Takeaway,True
CUST0011157,2024-08-08,35-44,Undisclosed,LOC0018,Website,False
CUST0011158,2024-03-27,35-44,Female,LOC0008,Dine-in,False
